n_vertices;n_edges;degree_mean;degree_max;degree_min;avg_local_clustering;global_clustering;avg_shortest_path_length;powerlaw_alpha;powerlaw_k_min;powerlaw_n_tail;powerlaw_ks;powerlaw_valid;powerlaw_reason;seed;beta;gamma;dim
100;3989;79.78;98;60;0.8456949413711417;0.841065853254534;1.1941414141414142;17.314880447919364;85;42;0.15045014765278153;True;ok;7;0.31;0.2;2
100;3966;79.32;99;51;0.8447066827771417;0.8396914534498533;1.1987878787878787;19.89463672348956;88;27;0.10801689046223795;True;ok;8;0.31;0.2;2
100;4063;81.26;99;52;0.8630300430052312;0.8579055589625194;1.1791919191919191;23.643319701048206;89;31;0.1373460003971888;True;ok;9;0.31;0.2;2
100;4013;80.26;99;58;0.8568253517650577;0.8489619888441505;1.1892929292929293;11.194408255949279;82;48;0.14891581607027116;True;ok;0;0.31;0.3;2
100;4284;85.68;99;64;0.896199387322246;0.891081118535285;1.1345454545454545;6.568354668984183;73;90;0.19021306021047024;True;ok;1;0.31;0.3;2
100;4366;87.32;99;64;0.9070905439928632;0.9034158820692403;1.117979797979798;45.09360364536506;94;35;0.2;True;ok;2;0.31;0.3;2
100;4075;81.5;99;58;0.8621998335674382;0.8565396674242901;1.1767676767676767;12.428829157231243;82;56;0.125748684405733;True;ok;3;0.31;0.3;2
100;3873;77.46;99;52;0.8358905263389939;0.827894143475939;1.2175757575757575;15.793630435567021;84;40;0.1;True;ok;4;0.31;0.3;2
100;4228;84.56;99;58;0.8848784437686973;0.8807173637162341;1.145858585858586;15.60661620089427;87;49;0.15485137352070738;True;ok;5;0.31;0.3;2
100;4185;83.7;99;62;0.881549190939475;0.8752884998010346;1.1545454545454545;31.00395091802696;93;28;0.1532234872729501;True;ok;6;0.31;0.3;2
100;4147;82.94;99;64;0.8722609924453798;0.8668680788693881;1.1622222222222223;6.617876058272948;71;87;0.15449298848417037;True;ok;7;0.31;0.3;2
100;4107;82.14;99;56;0.8670582728595122;0.8616081039236793;1.1703030303030304;18.483083797687243;89;33;0.16087229849638957;True;ok;8;0.31;0.3;2
100;4192;83.84;99;57;0.8809849750188503;0.8758555019936916;1.1531313131313132;26.352695065009666;92;30;0.15580572424056016;True;ok;9;0.31;0.3;2
100;4119;82.38;99;60;0.8733932429043285;0.8654361207948787;1.167878787878788;5.243688159769321;65;97;0.17332546204042054;True;ok;0;0.31;0.4;2
100;4388;87.76;99;67;0.9113645081537097;0.9068111897189589;1.1135353535353536;7.873759224653601;78;84;0.19421684786445548;True;ok;1;0.31;0.4;2
100;4465;89.3;99;69;0.9212914826293787;0.9181676796253351;1.097979797979798;15.900962388064645;89;62;0.23463304042000865;True;ok;2;0.31;0.4;2
100;4172;83.44;99;62;0.8769874555937541;0.8716172127206538;1.157171717171717;12.28748674009483;83;59;0.13838450854436435;True;ok;3;0.31;0.4;2
100;4013;80.26;99;57;0.8584720160793112;0.8497733716274808;1.1892929292929293;6.287561367787951;69;82;0.151347425353351;True;ok;4;0.31;0.4;2
100;4345;86.9;99;64;0.9027380084588359;0.8987889616835418;1.1222222222222222;16.18465485889675;89;49;0.1985101794937678;True;ok;5;0.31;0.4;2
100;4312;86.24;99;65;0.9011839243814108;0.8954299928354652;1.1288888888888888;5.778280029322389;70;97;0.20010066829433137;True;ok;6;0.31;0.4;2
100;4251;85.02;99;68;0.8887028037415544;0.8835214172702196;1.1412121212121211;6.685999200389938;72;92;0.16353509546758938;True;ok;7;0.31;0.4;2
100;4208;84.16;99;58;0.8827806362603537;0.8774969820951717;1.14989898989899;6.066640775971225;70;92;0.18042983458350326;True;ok;8;0.31;0.4;2
100;4309;86.18;99;62;0.8987346653745689;0.8938840699731658;1.1294949494949496;12.031505895820068;85;59;0.18600937752956603;True;ok;9;0.31;0.4;2
100;4205;84.1;99;62;0.8859668059275932;0.8788339285262011;1.1505050505050505;5.4599266144663625;67;98;0.17644478851259876;True;ok;0;0.31;0.5;2
100;4464;89.28;99;69;0.9226032192155192;0.9186911989385654;1.0981818181818181;7.781259064824806;78;91;0.1985474997777108;True;ok;1;0.31;0.5;2
100;4553;91.06;99;75;0.934536476796486;0.9320773353863138;1.0802020202020202;10.62365234999388;85;79;0.25459558757725337;True;ok;2;0.31;0.5;2
100;4261;85.22;99;64;0.8901357454059624;0.8854282627876868;1.139191919191919;12.363904768794685;84;62;0.15456752422908338;True;ok;3;0.31;0.5;2
100;4118;82.36;99;61;0.8747949814786172;0.8663195003144976;1.168080808080808;7.129459387990219;73;79;0.15452434781739588;True;ok;4;0.31;0.5;2
100;4447;88.94;99;69;0.917954351482784;0.9146856653682307;1.1016161616161617;7.2195504222763605;77;90;0.22708204864609288;True;ok;5;0.31;0.5;2
100;4376;87.52;99;68;0.9108513493169177;0.9054911688982448;1.115959595959596;6.584804504851;74;92;0.1976243936951183;True;ok;6;0.31;0.5;2
100;4337;86.74;99;71;0.9021524616431393;0.8974720668164937;1.1238383838383839;6.944752263181233;74;92;0.17724037356543199;True;ok;7;0.31;0.5;2
100;4286;85.72;99;63;0.8934319824763918;0.8887176476344244;1.1341414141414141;6.273446300441559;71;97;0.1824450497098497;True;ok;8;0.31;0.5;2
100;4379;87.58;99;64;0.908863174039883;0.9046533703294182;1.1153535353535353;8.414727751212212;79;82;0.1876275451975371;True;ok;9;0.31;0.5;2
100;4267;85.34;99;62;0.8943795313416076;0.8880518364207247;1.1379797979797979;6.242637097137749;71;94;0.17501875567596137;True;ok;0;0.31;0.6;2
100;4507;90.14;99;71;0.929016429630593;0.9254791559748924;1.0894949494949495;7.593992173856842;78;94;0.20761281033929346;True;ok;1;0.31;0.6;2
100;4616;92.32;99;77;0.9441178450384718;0.9421308088526632;1.0674747474747475;6.97657821741639;78;99;0.25159223241411693;True;ok;2;0.31;0.6;2
100;4342;86.84;99;68;0.9019107648463232;0.8977253741317994;1.1228282828282827;12.164439637007687;85;62;0.19043257547030124;True;ok;3;0.31;0.6;2
100;4196;83.92;99;64;0.8863391371786942;0.8782761335767886;1.1523232323232324;6.836872796258893;73;83;0.1689311483459266;True;ok;4;0.31;0.6;2
100;4516;90.32;99;72;0.9280916001015919;0.9254337847876459;1.0876767676767676;7.3799522063692695;78;93;0.22493304139129777;True;ok;5;0.31;0.6;2
100;4443;88.86;99;73;0.9201614261432475;0.915618884416098;1.1024242424242425;6.5688208449025876;74;99;0.19773415590260457;True;ok;6;0.31;0.6;2
100;4390;87.8;99;74;0.9094789430287465;0.9054093700102553;1.1131313131313132;7.427482488626303;75;98;0.16788549232506988;True;ok;7;0.31;0.6;2
100;4350;87.0;99;65;0.9026938244887139;0.8984882236826459;1.121212121212121;6.585326718711561;73;96;0.18716570104060404;True;ok;8;0.31;0.6;2
100;4446;88.92;99;68;0.9180349989628519;0.9146317357985646;1.1018181818181818;7.939742958746324;78;91;0.20164028319952537;True;ok;9;0.31;0.6;2
100;4319;86.38;99;65;0.9011044292369076;0.8955987060211756;1.1274747474747475;6.879938894489344;74;90;0.1806156139599283;True;ok;0;0.31;0.7;2
100;4543;90.86;99;71;0.9344938466277922;0.9313306389876519;1.0822222222222222;7.388049528101167;78;96;0.21806078477579383;True;ok;1;0.31;0.7;2
100;4656;93.12;99;79;0.9502935054286743;0.9486292550859196;1.0593939393939393;7.177392476049927;79;100;0.2597893064364535;True;ok;2;0.31;0.7;2
100;4406;88.12;99;70;0.9111655342621481;0.9075985897875655;1.10989898989899;9.057812660432125;81;76;0.20090466546379823;True;ok;3;0.31;0.7;2
100;4267;85.34;99;66;0.8962945268322575;0.889035291544791;1.1379797979797979;6.59296423574242;73;87;0.1819624791807416;True;ok;4;0.31;0.7;2
100;4568;91.36;99;74;0.9359191572444036;0.9337190774873999;1.0771717171717172;7.612060644269311;79;95;0.225798524776617;True;ok;5;0.31;0.7;2
100;4491;89.82;99;75;0.9275014408606073;0.9233583077339519;1.0927272727272728;6.698291657814852;75;100;0.2055580899978705;True;ok;6;0.31;0.7;2
100;4446;88.92;99;76;0.9183252703212007;0.914561099455745;1.1018181818181818;7.570424614101912;76;100;0.179187106617529;True;ok;7;0.31;0.7;2
100;4413;88.26;99;71;0.9120409362890863;0.9084013822325524;1.1084848484848484;7.096387728648829;75;97;0.18404946755808804;True;ok;8;0.31;0.7;2
100;4507;90.14;99;70;0.9272042171079384;0.9242472876677152;1.0894949494949495;8.705995886346615;80;92;0.19357399398574293;True;ok;9;0.31;0.7;2
100;4377;87.54;99;69;0.9092880295841398;0.9044190723626034;1.1157575757575757;6.477811305582877;73;97;0.18845948427905324;True;ok;0;0.31;0.8;2
100;4571;91.42;99;71;0.9387292600941152;0.9358548483560193;1.0765656565656565;7.661538277350973;79;96;0.22239000690668465;True;ok;1;0.31;0.8;2
100;4701;94.02;99;81;0.9572206283811446;0.9559410755735155;1.0503030303030303;7.8006007253759595;81;100;0.2591788701507377;True;ok;2;0.31;0.8;2
100;4449;88.98;99;71;0.9175724841197002;0.9143858245589163;1.1012121212121213;7.564717453935436;77;94;0.1920867446825506;True;ok;3;0.31;0.8;2
100;4322;86.44;99;69;0.903901991786816;0.8973382609971848;1.1268686868686868;5.589809168238925;69;100;0.19071361707102985;True;ok;4;0.31;0.8;2
100;4608;92.16;99;76;0.9421758624991936;0.94030444260871;1.069090909090909;7.86559713956441;80;96;0.23162469190981677;True;ok;5;0.31;0.8;2
100;4520;90.4;99;76;0.9318757585539476;0.9280834435169126;1.0868686868686868;6.9163604313289;76;100;0.20925411895293666;True;ok;6;0.31;0.8;2
100;4479;89.58;99;76;0.9233391149612306;0.9198875772906127;1.0951515151515152;7.733401946652312;77;99;0.1876397788465023;True;ok;7;0.31;0.8;2
100;4454;89.08;99;74;0.9180628991814914;0.9147636407733877;1.1002020202020202;7.334676344389187;76;98;0.18734508850259846;True;ok;8;0.31;0.8;2
100;4556;91.12;99;73;0.9344566320603094;0.9320389054045228;1.0795959595959597;8.351368408946733;80;95;0.21049953029059076;True;ok;9;0.31;0.8;2
100;4422;88.44;99;69;0.9161308887729862;0.9117259619442746;1.1066666666666667;6.932393073880302;75;96;0.19262295704103716;True;ok;0;0.31;0.9;2
100;4602;92.04;99;76;0.9427430941424704;0.9403601069267571;1.0703030303030303;8.027968579460785;80;97;0.22366353712766074;True;ok;1;0.31;0.9;2
100;4727;94.54;99;83;0.9612896925119653;0.9602331509869022;1.045050505050505;8.785413108739814;83;100;0.2805100487370937;True;ok;2;0.31;0.9;2
100;4485;89.7;99;73;0.9228693158712536;0.9200322114989068;1.093939393939394;8.590216511140893;80;88;0.19840921425307267;True;ok;3;0.31;0.9;2
100;4365;87.3;99;69;0.9098158960371631;0.9038885120358706;1.1181818181818182;5.947273826147763;71;99;0.19307596284371342;True;ok;4;0.31;0.9;2
100;4640;92.8;99;76;0.9474857277670542;0.9457627593680807;1.0626262626262626;8.726895743280885;82;95;0.2332249556370536;True;ok;5;0.31;0.9;2
100;4547;90.94;99;76;0.9359309292804285;0.9324169947100727;1.0814141414141414;7.097112839736775;77;99;0.21977393207212648;True;ok;6;0.31;0.9;2
100;4522;90.44;99;77;0.929241755287872;0.9263816025165998;1.0864646464646464;8.435014530659927;79;98;0.1907889214257753;True;ok;7;0.31;0.9;2
100;4486;89.72;99;76;0.9230185963330844;0.9199503614493859;1.0937373737373737;7.651179932422982;77;99;0.1941248921172321;True;ok;8;0.31;0.9;2
100;4601;92.02;99;76;0.9411653634407571;0.9391719926686356;1.0705050505050504;8.019656224852802;80;97;0.2240600648584109;True;ok;9;0.31;0.9;2
100;4463;89.26;99;70;0.9221955707791928;0.918177774091639;1.0983838383838385;7.7795533339683605;78;91;0.20126856122856107;True;ok;0;0.31;1.0;2
100;4620;92.4;99;76;0.9455092689211158;0.9432901951459534;1.0666666666666667;7.902006457619547;80;98;0.229748338583039;True;ok;1;0.31;1.0;2
100;4744;94.88;99;84;0.9640755480240425;0.963132835951193;1.0416161616161617;9.318276615453495;84;100;0.2807180748559538;True;ok;2;0.31;1.0;2
100;4523;90.46;99;74;0.9288152494838876;0.9262851885924563;1.0862626262626263;7.999987639786341;79;94;0.2060366539305405;True;ok;3;0.31;1.0;2
100;4408;88.16;99;71;0.9154610795501965;0.9101594240164567;1.1094949494949495;6.298300106029203;73;97;0.19905337438418202;True;ok;4;0.31;1.0;2
100;4672;93.44;99;79;0.9525892172970716;0.951132481686206;1.056161616161616;7.466246090274442;80;99;0.26161275821783975;True;ok;5;0.31;1.0;2
100;4581;91.62;99;76;0.9410564317465367;0.9379532981814269;1.0745454545454545;6.815872130887096;77;99;0.2318620770601374;True;ok;6;0.31;1.0;2
100;4550;91.0;99;79;0.9336882808693114;0.9310798882573186;1.0808080808080809;8.251746971198052;79;100;0.20047114084043505;True;ok;7;0.31;1.0;2
100;4524;90.48;99;77;0.9289085238922787;0.9261732130553437;1.0860606060606062;7.347007382180122;77;100;0.20848279986065837;True;ok;8;0.31;1.0;2
100;4625;92.5;99;78;0.944666618206503;0.9429371398748863;1.0656565656565657;8.389703564587094;81;97;0.23766400843508062;True;ok;9;0.31;1.0;2
100;4143;82.86;95;60;0.8591130208355813;0.8586323723813108;1.163030303030303;34.03272781847014;87;47;0.1702127659574468;True;ok;0;0.41;0.0;2
100;4230;84.6;95;60;0.8777936405447925;0.8772683417928604;1.1454545454545455;42.42483562952564;89;48;0.20588259822239147;True;ok;1;0.41;0.0;2
100;4377;87.54;97;61;0.9042536860429655;0.9037701186671441;1.1157575757575757;50.473893008762616;91;61;0.23733379477989577;True;ok;2;0.41;0.0;2
100;4191;83.82;96;59;0.8660703474676571;0.8658845692755609;1.1533333333333333;31.972827986052494;87;50;0.17811031406692301;True;ok;3;0.41;0.0;2
100;4005;80.1;92;58;0.8353431385367059;0.8350553113918994;1.190909090909091;24.882241239626964;83;53;0.17549410212031502;True;ok;4;0.41;0.0;2
100;4267;85.34;96;59;0.8832852438482862;0.8826610286920852;1.1379797979797979;23.425644550303957;87;62;0.22600547672898935;True;ok;5;0.41;0.0;2
100;4256;85.12;96;59;0.8822772918372711;0.8810992801937174;1.1402020202020202;38.49481246262045;89;52;0.19230769230769232;True;ok;6;0.41;0.0;2
100;4227;84.54;95;65;0.8705314409763433;0.8702977307722568;1.146060606060606;40.42700834054199;88;51;0.24185390294792167;True;ok;7;0.41;0.0;2
100;4239;84.78;97;53;0.8747062123965774;0.8744896905634263;1.1436363636363636;37.88957753707728;88;55;0.19541632744966336;True;ok;8;0.41;0.0;2
100;4258;85.16;95;55;0.8807650030219552;0.8808495479424061;1.1397979797979798;41.384953729429604;89;53;0.1961782205710575;True;ok;9;0.41;0.0;2
100;4295;85.9;99;66;0.885901297257147;0.8849878901716035;1.1323232323232324;35.81656373651225;90;46;0.17391304347826086;True;ok;0;0.41;0.1;2
100;4448;88.96;99;68;0.9139709343487807;0.9127364054948819;1.1014141414141414;47.81293576253939;93;46;0.1956521739130435;True;ok;1;0.41;0.1;2
100;4523;90.46;98;67;0.9264869524167222;0.9256663851185448;1.0862626262626263;47.885431532223066;93;60;0.19435013813741703;True;ok;2;0.41;0.1;2
100;4364;87.28;98;66;0.8964989861001758;0.8957805517841372;1.1183838383838385;36.52604802972657;91;42;0.1809243227100255;True;ok;3;0.41;0.1;2
100;4223;84.46;97;63;0.8735546349196881;0.8721624447667555;1.1468686868686868;17.67865300755346;85;57;0.17064752860655652;True;ok;4;0.41;0.1;2
100;4452;89.04;99;64;0.9137778312810836;0.9129047290999717;1.1006060606060606;47.240426670715316;93;44;0.2170498758076404;True;ok;5;0.41;0.1;2
100;4425;88.5;99;65;0.9105302045728036;0.9090596932696127;1.106060606060606;38.24869610835994;92;50;0.19737106997558962;True;ok;6;0.41;0.1;2
100;4403;88.06;98;71;0.9019896449750546;0.9013136233657483;1.1105050505050504;24.80078371219564;89;60;0.19438359654621962;True;ok;7;0.41;0.1;2
100;4404;88.08;99;59;0.9035404235536835;0.9027172871665536;1.1103030303030303;31.24637902229944;91;45;0.15555555555555556;True;ok;8;0.41;0.1;2
100;4452;89.04;99;67;0.9126644790540989;0.9119139996401446;1.1006060606060606;38.27839064523071;92;52;0.18605713056758072;True;ok;9;0.41;0.1;2
100;4435;88.7;99;72;0.9101227602142372;0.9087438879597595;1.104040404040404;37.50109774923995;94;32;0.19540524505285206;True;ok;0;0.41;0.2;2
100;4563;91.26;99;72;0.933027306529259;0.9318637855223221;1.0781818181818181;30.131270551252715;93;56;0.21196822046360908;True;ok;1;0.41;0.2;2
100;4630;92.6;99;74;0.9438295237753445;0.9430201302893362;1.0646464646464646;40.66321678559922;94;63;0.2010660822253572;True;ok;2;0.41;0.2;2
100;4485;89.7;99;70;0.917877637166209;0.9169490254872563;1.093939393939394;19.916376443394263;89;66;0.17653694593929;True;ok;3;0.41;0.2;2
100;4350;87.0;99;70;0.8960618828785277;0.8943464968220424;1.121212121212121;15.841335826490385;86;62;0.17303444877942734;True;ok;4;0.41;0.2;2
100;4555;91.1;99;69;0.9307339838170909;0.9298840407614293;1.0797979797979798;57.43977253383702;95;41;0.22671334244309368;True;ok;5;0.41;0.2;2
100;4551;91.02;99;71;0.931668669391009;0.9302239240580048;1.0806060606060606;34.88756154817808;94;47;0.21624117439159551;True;ok;6;0.41;0.2;2
100;4528;90.56;99;76;0.9240496526968889;0.9231732069535082;1.0852525252525254;16.605811834754558;88;71;0.19042009798102294;True;ok;7;0.41;0.2;2
100;4499;89.98;99;67;0.9197617589257608;0.9189520826450798;1.0911111111111111;33.73570184689217;93;42;0.17634729556608789;True;ok;8;0.41;0.2;2
100;4567;91.34;99;71;0.9322495165034609;0.9314054868857401;1.0773737373737373;46.9639022375031;95;40;0.1911931829611319;True;ok;9;0.41;0.2;2
100;4509;90.18;99;74;0.9231740571453328;0.9217911480799417;1.089090909090909;20.813347576566642;91;53;0.18834507844581483;True;ok;0;0.41;0.3;2
100;4647;92.94;99;78;0.9468533632732958;0.94582686416852;1.0612121212121213;12.655505037286634;87;84;0.2301480352827711;True;ok;1;0.41;0.3;2
100;4717;94.34;99;79;0.9582158678116971;0.9576697287601239;1.047070707070707;42.20107328774849;95;67;0.23287111475259525;True;ok;2;0.41;0.3;2
100;4571;91.42;99;72;0.9326991574428124;0.9318590080089384;1.0765656565656565;19.334273988711626;90;68;0.2112064771565917;True;ok;3;0.41;0.3;2
100;4450;89.0;99;73;0.9140027196964857;0.9121670960021095;1.101010101010101;14.896051088624835;87;65;0.17613528730262762;True;ok;4;0.41;0.3;2
100;4641;92.82;99;75;0.9453498219429827;0.9445268951655312;1.0624242424242425;43.32121859532054;95;53;0.22744096963121513;True;ok;5;0.41;0.3;2
100;4635;92.7;99;77;0.9455909386682986;0.9443839370410708;1.0636363636363637;10.007744225339435;84;91;0.23757927668998574;True;ok;6;0.41;0.3;2
100;4608;92.16;99;77;0.938577148268029;0.9377289724723218;1.069090909090909;13.624157453428376;87;81;0.19847599583281111;True;ok;7;0.41;0.3;2
100;4572;91.44;99;72;0.931701282702069;0.9310242690157058;1.0763636363636364;39.373016596496925;94;46;0.17391304347826086;True;ok;8;0.41;0.3;2
100;4636;92.72;99;74;0.9441038193701672;0.9433677616737374;1.0634343434343434;31.68992559603464;94;54;0.21666945468577276;True;ok;9;0.41;0.3;2
100;4587;91.74;99;75;0.9362211267652296;0.9351377846852771;1.0733333333333333;11.701514026287693;85;87;0.19560757532957418;True;ok;0;0.41;0.4;2
100;4699;93.98;99;79;0.9555328788177205;0.9547455047809829;1.0507070707070707;12.418596929980358;87;91;0.23816056248875256;True;ok;1;0.41;0.4;2
100;4770;95.4;99;84;0.9673826874658851;0.9669747340425532;1.0363636363636364;36.47053354317765;95;73;0.30322882453485445;True;ok;2;0.41;0.4;2
100;4621;92.42;99;73;0.9414399084530497;0.9406736508595084;1.0664646464646466;23.72353534160444;92;64;0.20518601206326936;True;ok;3;0.41;0.4;2
100;4512;90.24;99;75;0.9248580695913076;0.9230888819793008;1.0884848484848484;14.053836356654397;87;71;0.18692445864711466;True;ok;4;0.41;0.4;2
100;4698;93.96;99;77;0.9550368108480528;0.9543711481396941;1.050909090909091;24.52121296806771;93;68;0.2613983564302446;True;ok;5;0.41;0.4;2
100;4670;93.4;99;79;0.9512463360100297;0.9501831856997417;1.0565656565656565;9.729300853880979;84;93;0.23829383500740142;True;ok;6;0.41;0.4;2
100;4665;93.3;99;81;0.9480878384318889;0.9474561671621885;1.0575757575757576;14.84946593138169;88;86;0.2055076791870052;True;ok;7;0.41;0.4;2
100;4634;92.68;99;77;0.9423682666446712;0.9417513765105253;1.0638383838383838;23.34114707700097;92;62;0.19430916442434132;True;ok;8;0.41;0.4;2
100;4699;93.98;99;77;0.9548574655497744;0.9542790767728125;1.0507070707070707;13.819884433502144;88;89;0.23361028116477794;True;ok;9;0.41;0.4;2
100;4636;92.72;99;76;0.9444034499849323;0.9435552442769369;1.0634343434343434;13.20663422954505;87;85;0.21117686205776687;True;ok;0;0.41;0.5;2
100;4733;94.66;99;81;0.9612696001083242;0.9606312322257821;1.0438383838383838;11.993123422890735;87;94;0.25688320136550785;True;ok;1;0.41;0.5;2
100;4808;96.16;99;87;0.9741023230937391;0.9737816109011235;1.0286868686868686;11.067932413590306;87;100;0.32755963795752363;True;ok;2;0.41;0.5;2
100;4657;93.14;99;77;0.9475589554424956;0.9468374889404421;1.0591919191919192;19.387725497828455;91;71;0.22610907597889557;True;ok;3;0.41;0.5;2
100;4566;91.32;99;76;0.9340423873538926;0.932422852678636;1.0775757575757576;10.0028399763761;83;88;0.20453548251368892;True;ok;4;0.41;0.5;2
100;4743;94.86;99;81;0.9627695394859527;0.9622423347457912;1.0418181818181818;12.973089041851454;88;92;0.28515882725904734;True;ok;5;0.41;0.5;2
100;4705;94.1;99;81;0.9570161066275351;0.9561158986285223;1.0494949494949495;10.142181575404484;85;93;0.2489200194996876;True;ok;6;0.41;0.5;2
100;4698;93.96;99;82;0.9540604250285177;0.9534707393662575;1.050909090909091;14.216871331377497;88;89;0.2114588727777576;True;ok;7;0.41;0.5;2
100;4675;93.5;99;78;0.9498459007266484;0.9492521207397859;1.0555555555555556;14.733222921194436;88;88;0.22078787426318613;True;ok;8;0.41;0.5;2
100;4728;94.56;99;81;0.9595522204897169;0.9590941997117786;1.044848484848485;14.823611272855036;89;88;0.23480579223226855;True;ok;9;0.41;0.5;2
100;4674;93.48;99;78;0.9511147806503734;0.9503474159354871;1.0557575757575757;12.730511800320086;87;89;0.21965003683406603;True;ok;0;0.41;0.6;2
100;4752;95.04;99;82;0.964381309923891;0.9638336064585556;1.04;13.17810047457675;88;95;0.24289080226140441;True;ok;1;0.41;0.6;2
100;4827;96.54;99;87;0.9775665464455164;0.977285818849587;1.024848484848485;11.753948188633425;88;99;0.3286118601621059;True;ok;2;0.41;0.6;2
100;4697;93.94;99;79;0.9544513214730032;0.953863687753093;1.051111111111111;20.994901680130248;92;71;0.23078895623585383;True;ok;3;0.41;0.6;2
100;4603;92.06;99;77;0.9403126880043647;0.9388601405241169;1.07010101010101;11.702789810610188;86;80;0.22164926024415;True;ok;4;0.41;0.6;2
100;4774;95.48;99;81;0.9681658716869515;0.967742149608808;1.0355555555555556;15.124590769083346;90;88;0.2840501992931336;True;ok;5;0.41;0.6;2
100;4724;94.48;99;83;0.9602886367578742;0.9594589407756446;1.0456565656565657;10.73203032418747;86;92;0.25527939256921645;True;ok;6;0.41;0.6;2
100;4716;94.32;99;85;0.957065234078216;0.956556630078481;1.0472727272727274;13.995517868972101;88;91;0.21639463063631237;True;ok;7;0.41;0.6;2
100;4712;94.24;99;81;0.9565379652516129;0.9559944056452125;1.0480808080808082;14.113405101112122;88;92;0.23291264357727864;True;ok;8;0.41;0.6;2
100;4766;95.32;99;83;0.9664181891708762;0.9660217670279703;1.0371717171717172;11.640860738009025;87;97;0.2573159488645185;True;ok;9;0.41;0.6;2
100;4702;94.04;99;80;0.9559085023165944;0.9552356146215741;1.0501010101010102;13.594082389553046;88;89;0.2268720095383312;True;ok;0;0.41;0.7;2
100;4772;95.44;99;83;0.9677343857949654;0.9672796609043437;1.035959595959596;12.616324962487042;88;95;0.2562789115603228;True;ok;1;0.41;0.7;2
100;4844;96.88;99;89;0.9805375492017044;0.9803116074193882;1.0214141414141413;12.864175685187446;89;100;0.3398390559013021;True;ok;2;0.41;0.7;2
100;4720;94.4;99;81;0.9582353522491179;0.9577347835038951;1.0464646464646465;23.562068304949406;93;68;0.24890210286536227;True;ok;3;0.41;0.7;2
100;4631;92.62;99;79;0.9446483993397501;0.9433766148446042;1.0644444444444445;11.123644792277748;85;89;0.22901980378604947;True;ok;4;0.41;0.7;2
100;4789;95.78;99;82;0.9707700014296328;0.9703924436185303;1.0325252525252526;15.154986995517572;90;91;0.3040460999357842;True;ok;5;0.41;0.7;2
100;4744;94.88;99;83;0.9634782214521665;0.9627785728202958;1.0416161616161617;10.932573894990215;86;97;0.25228272375484584;True;ok;6;0.41;0.7;2
100;4739;94.78;99;86;0.9610910021227683;0.9606556125427779;1.0426262626262626;12.681407791588878;87;99;0.22104810601516345;True;ok;7;0.41;0.7;2
100;4736;94.72;99;83;0.960800379799531;0.9603226343073209;1.0432323232323233;14.952764659146872;89;90;0.2263350303755507;True;ok;8;0.41;0.7;2
100;4786;95.72;99;83;0.9698530062084947;0.9695227901875673;1.0331313131313131;12.673297701026899;88;98;0.2607492990564594;True;ok;9;0.41;0.7;2
100;4728;94.56;99;82;0.9602979573663837;0.9597059108669136;1.044848484848485;13.197979673540617;88;91;0.2377073283544079;True;ok;0;0.41;0.8;2
100;4791;95.82;99;84;0.9712121933561287;0.9708036414695083;1.0321212121212122;13.726567438428901;89;95;0.26442018647658255;True;ok;1;0.41;0.8;2
100;4855;97.1;99;89;0.9824890778578292;0.9822977582585123;1.0191919191919192;12.543622668689883;89;100;0.3411027782245218;True;ok;2;0.41;0.8;2
100;4744;94.88;99;84;0.9622554938230821;0.9618320610687023;1.0416161616161617;28.142675308960396;94;68;0.2697484894092848;True;ok;3;0.41;0.8;2
100;4653;93.06;99;80;0.9482377787745484;0.9470666601566587;1.06;10.178262458151815;84;94;0.22134858167729787;True;ok;4;0.41;0.8;2
100;4811;96.22;99;82;0.9745438867531759;0.9742398151579222;1.0280808080808082;16.90081765090315;91;92;0.2900483382814605;True;ok;5;0.41;0.8;2
100;4762;95.24;99;85;0.966305634263005;0.9657331400467801;1.037979797979798;10.797394957886455;86;99;0.2555896634751275;True;ok;6;0.41;0.8;2
100;4751;95.02;99;87;0.963174665920311;0.9627838693603206;1.0402020202020201;13.586225620610406;88;96;0.22708205272799697;True;ok;7;0.41;0.8;2
100;4754;95.08;99;85;0.9637930174951745;0.9633991216324782;1.0395959595959596;14.890095830893374;89;93;0.23128239771445275;True;ok;8;0.41;0.8;2
100;4801;96.02;99;86;0.9724255564027706;0.9721476759814202;1.0301010101010102;12.284369156486745;88;98;0.27897613320348136;True;ok;9;0.41;0.8;2
100;4745;94.9;99;82;0.9631176232701564;0.9625946831877588;1.0414141414141413;14.090368748198367;89;88;0.24810381189344533;True;ok;0;0.41;0.9;2
100;4806;96.12;99;86;0.9735951463312676;0.9732844936045293;1.029090909090909;13.596332196154169;89;97;0.2803927252648257;True;ok;1;0.41;0.9;2
100;4863;97.26;99;90;0.9838127500563293;0.9836600958408487;1.0175757575757576;13.957716048445944;90;100;0.34827557495258327;True;ok;2;0.41;0.9;2
100;4772;95.44;99;85;0.9672937401341111;0.9669267724366144;1.035959595959596;11.771991277433123;87;99;0.26889489601222416;True;ok;3;0.41;0.9;2
100;4670;93.4;99;80;0.951100868471334;0.9499995382725854;1.0565656565656565;11.54397988677569;86;89;0.22666027311303394;True;ok;4;0.41;0.9;2
100;4826;96.52;99;82;0.977332481413735;0.9770575122024139;1.025050505050505;18.928454492906326;92;91;0.313967356794674;True;ok;5;0.41;0.9;2
