n_vertices;n_edges;degree_mean;degree_max;degree_min;avg_local_clustering;global_clustering;avg_shortest_path_length;powerlaw_alpha;powerlaw_k_min;powerlaw_n_tail;seed;beta;gamma;dim
100;4938;98.76;99;96;0.9976076915326878;0.9976054254926899;1.0024242424242424;36.30495816101774;96;100;5;0.65;1.0;2
100;4939;98.78;99;96;0.9978116002143311;0.9978093151728736;1.0022222222222221;36.05369958514353;96;100;6;0.65;1.0;2
100;4936;98.72;99;96;0.997186452122408;0.9971846928557954;1.0028282828282828;57.050876392944154;97;99;7;0.65;1.0;2
100;4940;98.8;99;96;0.997993562153811;0.9979923211458258;1.002020202020202;35.799607417678395;96;100;8;0.65;1.0;2
100;4942;98.84;99;96;0.9984141540534065;0.9984117136121107;1.0016161616161616;35.318353171705034;96;100;9;0.65;1.0;2
100;4943;98.86;99;96;0.9985994369738543;0.9985983974597504;1.0014141414141413;35.07603188415055;96;100;0;0.85;0.0;2
100;4942;98.84;99;97;0.9983876477801362;0.9983868766208788;1.0016161616161616;54.24130503365953;97;100;1;0.85;0.0;2
100;4943;98.86;99;97;0.9985865745079652;0.9985859851280365;1.0014141414141413;53.66900626613706;97;100;2;0.85;0.0;2
100;4946;98.92;99;97;0.999195189322216;0.9991947422865602;1.0008080808080808;52.031758493233085;97;100;3;0.85;0.0;2
100;4944;98.88;99;97;0.9987896161276144;0.9987890685540115;1.0012121212121212;53.11170770086049;97;100;4;0.85;0.0;2
100;4942;98.84;99;96;0.9983962212986605;0.9983951556864432;1.0016161616161616;35.31344837224301;96;100;5;0.85;0.0;2
100;4941;98.82;99;96;0.9982062150959143;0.9982041738475576;1.0018181818181817;35.55792662465354;96;100;6;0.85;0.0;2
100;4949;98.98;99;98;0.9997979797979812;0.9997978981406629;1.00020202020202;101.50934078622346;98;100;7;0.85;0.0;2
100;4948;98.96;99;97;0.9996000824572251;0.9995997598559135;1.0004040404040404;50.995661662419636;97;100;8;0.85;0.0;2
100;4945;98.9;99;96;0.9990053582795508;0.9990043873057316;1.001010101010101;34.610920559044665;96;100;9;0.85;0.0;2
100;4946;98.92;99;97;0.9991951893222157;0.9991947422865602;1.0008080808080808;52.031758493233085;97;100;0;0.85;0.1;2
100;4948;98.96;99;98;0.9995957895810619;0.9995956328346138;1.0004040404040404;103.60328538593646;98;100;1;0.85;0.1;2
100;4948;98.96;99;98;0.9995957895810619;0.9995956328346138;1.0004040404040404;103.60328538593646;98;100;2;0.85;0.1;2
100;4949;98.98;99;98;0.9997979797979812;0.9997978981406629;1.00020202020202;101.50934078622346;98;100;3;0.85;0.1;2
100;4945;98.9;99;97;0.998992487732361;0.998991987540305;1.001010101010101;52.566079368632906;97;100;4;0.85;0.1;2
100;4948;98.96;99;98;0.9995957895810619;0.9995956328346138;1.0004040404040404;103.60328538593646;98;100;5;0.85;0.1;2
100;4949;98.98;99;98;0.9997979797979812;0.9997978981406629;1.00020202020202;101.50934078622346;98;100;6;0.85;0.1;2
100;4950;99.0;99;99;1.0;1.0;1.0;nan;99;100;7;0.85;0.1;2
100;4950;99.0;99;99;1.0;1.0;1.0;nan;99;100;8;0.85;0.1;2
100;4947;98.94;99;97;0.9993977208971697;0.9993973329920972;1.0006060606060605;51.50839718039135;97;100;9;0.85;0.1;2
100;4947;98.94;99;98;0.9993934293492481;0.9993932038834952;1.0006060606060605;105.78633401116915;98;100;0;0.85;0.2;2
100;4950;99.0;99;99;1.0;1.0;1.0;nan;99;100;1;0.85;0.2;2
100;4948;98.96;99;98;0.9995957895810619;0.9995956328346138;1.0004040404040404;103.60328538593646;98;100;2;0.85;0.2;2
100;4949;98.98;99;98;0.9997979797979812;0.9997978981406629;1.00020202020202;101.50934078622346;98;100;3;0.85;0.2;2
100;4946;98.92;99;98;0.999190899102535;0.9991906110886281;1.0008080808080808;108.06429779402063;98;100;4;0.85;0.2;2
100;4948;98.96;99;98;0.9995957895810619;0.9995956328346138;1.0004040404040404;103.60328538593646;98;100;5;0.85;0.2;2
100;4950;99.0;99;99;1.0;1.0;1.0;nan;99;100;6;0.85;0.2;2
100;4950;99.0;99;99;1.0;1.0;1.0;nan;99;100;7;0.85;0.2;2
100;4950;99.0;99;99;1.0;1.0;1.0;nan;99;100;8;0.85;0.2;2
100;4948;98.96;99;97;0.9996000824572251;0.9995997598559135;1.0004040404040404;50.995661662419636;97;100;9;0.85;0.2;2
100;4947;98.94;99;98;0.9993934293492481;0.9993932038834952;1.0006060606060605;105.78633401116915;98;100;0;0.85;0.3;2
100;4950;99.0;99;99;1.0;1.0;1.0;nan;99;100;1;0.85;0.3;2
100;4949;98.98;99;98;0.9997979797979812;0.9997978981406629;1.00020202020202;101.50934078622346;98;100;2;0.85;0.3;2
100;4950;99.0;99;99;1.0;1.0;1.0;nan;99;100;3;0.85;0.3;2
100;4947;98.94;99;98;0.9993934293492481;0.9993932038834952;1.0006060606060605;105.78633401116913;98;100;4;0.85;0.3;2
100;4949;98.98;99;98;0.9997979797979812;0.9997978981406629;1.00020202020202;101.50934078622346;98;100;5;0.85;0.3;2
100;4950;99.0;99;99;1.0;1.0;1.0;nan;99;100;6;0.85;0.3;2
100;4950;99.0;99;99;1.0;1.0;1.0;nan;99;100;7;0.85;0.3;2
100;4950;99.0;99;99;1.0;1.0;1.0;nan;99;100;8;0.85;0.3;2
100;4949;98.98;99;98;0.9997979797979812;0.9997978981406629;1.00020202020202;101.50934078622346;98;100;9;0.85;0.3;2
100;4948;98.96;99;98;0.9995957895810619;0.9995956328346138;1.0004040404040404;103.60328538593646;98;100;0;0.85;0.4;2
100;4950;99.0;99;99;1.0;1.0;1.0;nan;99;100;1;0.85;0.4;2
100;4950;99.0;99;99;1.0;1.0;1.0;nan;99;100;2;0.85;0.4;2
100;4950;99.0;99;99;1.0;1.0;1.0;nan;99;100;3;0.85;0.4;2
100;4947;98.94;99;98;0.9993934293492481;0.9993932038834952;1.0006060606060605;105.78633401116913;98;100;4;0.85;0.4;2
100;4949;98.98;99;98;0.9997979797979812;0.9997978981406629;1.00020202020202;101.50934078622346;98;100;5;0.85;0.4;2
100;4950;99.0;99;99;1.0;1.0;1.0;nan;99;100;6;0.85;0.4;2
100;4950;99.0;99;99;1.0;1.0;1.0;nan;99;100;7;0.85;0.4;2
100;4950;99.0;99;99;1.0;1.0;1.0;nan;99;100;8;0.85;0.4;2
100;4949;98.98;99;98;0.9997979797979812;0.9997978981406629;1.00020202020202;101.50934078622346;98;100;9;0.85;0.4;2
100;4948;98.96;99;98;0.9995957895810619;0.9995956328346138;1.0004040404040404;103.60328538593646;98;100;0;0.85;0.5;2
100;4950;99.0;99;99;1.0;1.0;1.0;nan;99;100;1;0.85;0.5;2
100;4950;99.0;99;99;1.0;1.0;1.0;nan;99;100;2;0.85;0.5;2
100;4950;99.0;99;99;1.0;1.0;1.0;nan;99;100;3;0.85;0.5;2
100;4949;98.98;99;98;0.9997979797979812;0.9997978981406629;1.00020202020202;101.50934078622346;98;100;4;0.85;0.5;2
100;4949;98.98;99;98;0.9997979797979812;0.9997978981406629;1.00020202020202;101.50934078622346;98;100;5;0.85;0.5;2
100;4950;99.0;99;99;1.0;1.0;1.0;nan;99;100;6;0.85;0.5;2
100;4950;99.0;99;99;1.0;1.0;1.0;nan;99;100;7;0.85;0.5;2
100;4950;99.0;99;99;1.0;1.0;1.0;nan;99;100;8;0.85;0.5;2
100;4949;98.98;99;98;0.9997979797979812;0.9997978981406629;1.00020202020202;101.50934078622346;98;100;9;0.85;0.5;2
100;4949;98.98;99;98;0.9997979797979812;0.9997978981406629;1.00020202020202;101.50934078622346;98;100;0;0.85;0.6;2
100;4950;99.0;99;99;1.0;1.0;1.0;nan;99;100;1;0.85;0.6;2
100;4950;99.0;99;99;1.0;1.0;1.0;nan;99;100;2;0.85;0.6;2
100;4950;99.0;99;99;1.0;1.0;1.0;nan;99;100;3;0.85;0.6;2
100;4949;98.98;99;98;0.9997979797979812;0.9997978981406629;1.00020202020202;101.50934078622346;98;100;4;0.85;0.6;2
100;4949;98.98;99;98;0.9997979797979812;0.9997978981406629;1.00020202020202;101.50934078622346;98;100;5;0.85;0.6;2
100;4950;99.0;99;99;1.0;1.0;1.0;nan;99;100;6;0.85;0.6;2
100;4950;99.0;99;99;1.0;1.0;1.0;nan;99;100;7;0.85;0.6;2
100;4950;99.0;99;99;1.0;1.0;1.0;nan;99;100;8;0.85;0.6;2
100;4949;98.98;99;98;0.9997979797979812;0.9997978981406629;1.00020202020202;101.50934078622346;98;100;9;0.85;0.6;2
100;4950;99.0;99;99;1.0;1.0;1.0;nan;99;100;0;0.85;0.7;2
100;4950;99.0;99;99;1.0;1.0;1.0;nan;99;100;1;0.85;0.7;2
100;4950;99.0;99;99;1.0;1.0;1.0;nan;99;100;2;0.85;0.7;2
100;4950;99.0;99;99;1.0;1.0;1.0;nan;99;100;3;0.85;0.7;2
100;4949;98.98;99;98;0.9997979797979812;0.9997978981406629;1.00020202020202;101.50934078622346;98;100;4;0.85;0.7;2
100;4949;98.98;99;98;0.9997979797979812;0.9997978981406629;1.00020202020202;101.50934078622346;98;100;5;0.85;0.7;2
100;4950;99.0;99;99;1.0;1.0;1.0;nan;99;100;6;0.85;0.7;2
100;4950;99.0;99;99;1.0;1.0;1.0;nan;99;100;7;0.85;0.7;2
100;4950;99.0;99;99;1.0;1.0;1.0;nan;99;100;8;0.85;0.7;2
100;4949;98.98;99;98;0.9997979797979812;0.9997978981406629;1.00020202020202;101.50934078622346;98;100;9;0.85;0.7;2
100;4950;99.0;99;99;1.0;1.0;1.0;nan;99;100;0;0.85;0.8;2
100;4950;99.0;99;99;1.0;1.0;1.0;nan;99;100;1;0.85;0.8;2
100;4950;99.0;99;99;1.0;1.0;1.0;nan;99;100;2;0.85;0.8;2
100;4950;99.0;99;99;1.0;1.0;1.0;nan;99;100;3;0.85;0.8;2
100;4949;98.98;99;98;0.9997979797979812;0.9997978981406629;1.00020202020202;101.50934078622346;98;100;4;0.85;0.8;2
100;4949;98.98;99;98;0.9997979797979812;0.9997978981406629;1.00020202020202;101.50934078622346;98;100;5;0.85;0.8;2
100;4950;99.0;99;99;1.0;1.0;1.0;nan;99;100;6;0.85;0.8;2
100;4950;99.0;99;99;1.0;1.0;1.0;nan;99;100;7;0.85;0.8;2
100;4950;99.0;99;99;1.0;1.0;1.0;nan;99;100;8;0.85;0.8;2
100;4949;98.98;99;98;0.9997979797979812;0.9997978981406629;1.00020202020202;101.50934078622346;98;100;9;0.85;0.8;2
100;4950;99.0;99;99;1.0;1.0;1.0;nan;99;100;0;0.85;0.9;2
100;4950;99.0;99;99;1.0;1.0;1.0;nan;99;100;1;0.85;0.9;2
100;4950;99.0;99;99;1.0;1.0;1.0;nan;99;100;2;0.85;0.9;2
100;4950;99.0;99;99;1.0;1.0;1.0;nan;99;100;3;0.85;0.9;2
100;4949;98.98;99;98;0.9997979797979812;0.9997978981406629;1.00020202020202;101.50934078622346;98;100;4;0.85;0.9;2
100;4949;98.98;99;98;0.9997979797979812;0.9997978981406629;1.00020202020202;101.50934078622346;98;100;5;0.85;0.9;2
100;4950;99.0;99;99;1.0;1.0;1.0;nan;99;100;6;0.85;0.9;2
100;4950;99.0;99;99;1.0;1.0;1.0;nan;99;100;7;0.85;0.9;2
100;4950;99.0;99;99;1.0;1.0;1.0;nan;99;100;8;0.85;0.9;2
100;4949;98.98;99;98;0.9997979797979812;0.9997978981406629;1.00020202020202;101.50934078622346;98;100;9;0.85;0.9;2
100;4950;99.0;99;99;1.0;1.0;1.0;nan;99;100;0;0.85;1.0;2
100;4950;99.0;99;99;1.0;1.0;1.0;nan;99;100;1;0.85;1.0;2
100;4950;99.0;99;99;1.0;1.0;1.0;nan;99;100;2;0.85;1.0;2
100;4950;99.0;99;99;1.0;1.0;1.0;nan;99;100;3;0.85;1.0;2
100;4949;98.98;99;98;0.9997979797979812;0.9997978981406629;1.00020202020202;101.50934078622346;98;100;4;0.85;1.0;2
100;4949;98.98;99;98;0.9997979797979812;0.9997978981406629;1.00020202020202;101.50934078622346;98;100;5;0.85;1.0;2
100;4950;99.0;99;99;1.0;1.0;1.0;nan;99;100;6;0.85;1.0;2
100;4950;99.0;99;99;1.0;1.0;1.0;nan;99;100;7;0.85;1.0;2
100;4950;99.0;99;99;1.0;1.0;1.0;nan;99;100;8;0.85;1.0;2
100;4949;98.98;99;98;0.9997979797979812;0.9997978981406629;1.00020202020202;101.50934078622346;98;100;9;0.85;1.0;2
100;4950;99.0;99;99;1.0;1.0;1.0;nan;99;100;0;1.05;0.0;2
100;4950;99.0;99;99;1.0;1.0;1.0;nan;99;100;1;1.05;0.0;2
100;4950;99.0;99;99;1.0;1.0;1.0;nan;99;100;2;1.05;0.0;2
100;4950;99.0;99;99;1.0;1.0;1.0;nan;99;100;3;1.05;0.0;2
100;4950;99.0;99;99;1.0;1.0;1.0;nan;99;100;4;1.05;0.0;2
100;4950;99.0;99;99;1.0;1.0;1.0;nan;99;100;5;1.05;0.0;2
100;4950;99.0;99;99;1.0;1.0;1.0;nan;99;100;6;1.05;0.0;2
100;4950;99.0;99;99;1.0;1.0;1.0;nan;99;100;7;1.05;0.0;2
100;4950;99.0;99;99;1.0;1.0;1.0;nan;99;100;8;1.05;0.0;2
100;4950;99.0;99;99;1.0;1.0;1.0;nan;99;100;9;1.05;0.0;2
100;4950;99.0;99;99;1.0;1.0;1.0;nan;99;100;0;1.05;0.1;2
100;4950;99.0;99;99;1.0;1.0;1.0;nan;99;100;1;1.05;0.1;2
100;4950;99.0;99;99;1.0;1.0;1.0;nan;99;100;2;1.05;0.1;2
100;4950;99.0;99;99;1.0;1.0;1.0;nan;99;100;3;1.05;0.1;2
100;4950;99.0;99;99;1.0;1.0;1.0;nan;99;100;4;1.05;0.1;2
100;4950;99.0;99;99;1.0;1.0;1.0;nan;99;100;5;1.05;0.1;2
100;4950;99.0;99;99;1.0;1.0;1.0;nan;99;100;6;1.05;0.1;2
100;4950;99.0;99;99;1.0;1.0;1.0;nan;99;100;7;1.05;0.1;2
100;4950;99.0;99;99;1.0;1.0;1.0;nan;99;100;8;1.05;0.1;2
100;4950;99.0;99;99;1.0;1.0;1.0;nan;99;100;9;1.05;0.1;2
100;4950;99.0;99;99;1.0;1.0;1.0;nan;99;100;0;1.05;0.2;2
100;4950;99.0;99;99;1.0;1.0;1.0;nan;99;100;1;1.05;0.2;2
100;4950;99.0;99;99;1.0;1.0;1.0;nan;99;100;2;1.05;0.2;2
100;4950;99.0;99;99;1.0;1.0;1.0;nan;99;100;3;1.05;0.2;2
100;4950;99.0;99;99;1.0;1.0;1.0;nan;99;100;4;1.05;0.2;2
100;4950;99.0;99;99;1.0;1.0;1.0;nan;99;100;5;1.05;0.2;2
100;4950;99.0;99;99;1.0;1.0;1.0;nan;99;100;6;1.05;0.2;2
100;4950;99.0;99;99;1.0;1.0;1.0;nan;99;100;7;1.05;0.2;2
100;4950;99.0;99;99;1.0;1.0;1.0;nan;99;100;8;1.05;0.2;2
100;4950;99.0;99;99;1.0;1.0;1.0;nan;99;100;9;1.05;0.2;2
100;4950;99.0;99;99;1.0;1.0;1.0;nan;99;100;0;1.05;0.3;2
100;4950;99.0;99;99;1.0;1.0;1.0;nan;99;100;1;1.05;0.3;2
100;4950;99.0;99;99;1.0;1.0;1.0;nan;99;100;2;1.05;0.3;2
100;4950;99.0;99;99;1.0;1.0;1.0;nan;99;100;3;1.05;0.3;2
100;4950;99.0;99;99;1.0;1.0;1.0;nan;99;100;4;1.05;0.3;2
100;4950;99.0;99;99;1.0;1.0;1.0;nan;99;100;5;1.05;0.3;2
100;4950;99.0;99;99;1.0;1.0;1.0;nan;99;100;6;1.05;0.3;2
100;4950;99.0;99;99;1.0;1.0;1.0;nan;99;100;7;1.05;0.3;2
100;4950;99.0;99;99;1.0;1.0;1.0;nan;99;100;8;1.05;0.3;2
100;4950;99.0;99;99;1.0;1.0;1.0;nan;99;100;9;1.05;0.3;2
100;4950;99.0;99;99;1.0;1.0;1.0;nan;99;100;0;1.05;0.4;2
100;4950;99.0;99;99;1.0;1.0;1.0;nan;99;100;1;1.05;0.4;2
100;4950;99.0;99;99;1.0;1.0;1.0;nan;99;100;2;1.05;0.4;2
100;4950;99.0;99;99;1.0;1.0;1.0;nan;99;100;3;1.05;0.4;2
100;4950;99.0;99;99;1.0;1.0;1.0;nan;99;100;4;1.05;0.4;2
100;4950;99.0;99;99;1.0;1.0;1.0;nan;99;100;5;1.05;0.4;2
100;4950;99.0;99;99;1.0;1.0;1.0;nan;99;100;6;1.05;0.4;2
100;4950;99.0;99;99;1.0;1.0;1.0;nan;99;100;7;1.05;0.4;2
100;4950;99.0;99;99;1.0;1.0;1.0;nan;99;100;8;1.05;0.4;2
100;4950;99.0;99;99;1.0;1.0;1.0;nan;99;100;9;1.05;0.4;2
100;4950;99.0;99;99;1.0;1.0;1.0;nan;99;100;0;1.05;0.5;2
100;4950;99.0;99;99;1.0;1.0;1.0;nan;99;100;1;1.05;0.5;2
100;4950;99.0;99;99;1.0;1.0;1.0;nan;99;100;2;1.05;0.5;2
100;4950;99.0;99;99;1.0;1.0;1.0;nan;99;100;3;1.05;0.5;2
100;4950;99.0;99;99;1.0;1.0;1.0;nan;99;100;4;1.05;0.5;2
100;4950;99.0;99;99;1.0;1.0;1.0;nan;99;100;5;1.05;0.5;2
100;4950;99.0;99;99;1.0;1.0;1.0;nan;99;100;6;1.05;0.5;2
100;4950;99.0;99;99;1.0;1.0;1.0;nan;99;100;7;1.05;0.5;2
100;4950;99.0;99;99;1.0;1.0;1.0;nan;99;100;8;1.05;0.5;2
100;4950;99.0;99;99;1.0;1.0;1.0;nan;99;100;9;1.05;0.5;2
100;4950;99.0;99;99;1.0;1.0;1.0;nan;99;100;0;1.05;0.6;2
100;4950;99.0;99;99;1.0;1.0;1.0;nan;99;100;1;1.05;0.6;2
100;4950;99.0;99;99;1.0;1.0;1.0;nan;99;100;2;1.05;0.6;2
100;4950;99.0;99;99;1.0;1.0;1.0;nan;99;100;3;1.05;0.6;2
100;4950;99.0;99;99;1.0;1.0;1.0;nan;99;100;4;1.05;0.6;2
100;4950;99.0;99;99;1.0;1.0;1.0;nan;99;100;5;1.05;0.6;2
100;4950;99.0;99;99;1.0;1.0;1.0;nan;99;100;6;1.05;0.6;2
100;4950;99.0;99;99;1.0;1.0;1.0;nan;99;100;7;1.05;0.6;2
100;4950;99.0;99;99;1.0;1.0;1.0;nan;99;100;8;1.05;0.6;2
100;4950;99.0;99;99;1.0;1.0;1.0;nan;99;100;9;1.05;0.6;2
100;4950;99.0;99;99;1.0;1.0;1.0;nan;99;100;0;1.05;0.7;2
100;4950;99.0;99;99;1.0;1.0;1.0;nan;99;100;1;1.05;0.7;2
100;4950;99.0;99;99;1.0;1.0;1.0;nan;99;100;2;1.05;0.7;2
100;4950;99.0;99;99;1.0;1.0;1.0;nan;99;100;3;1.05;0.7;2
100;4950;99.0;99;99;1.0;1.0;1.0;nan;99;100;4;1.05;0.7;2
100;4950;99.0;99;99;1.0;1.0;1.0;nan;99;100;5;1.05;0.7;2
100;4950;99.0;99;99;1.0;1.0;1.0;nan;99;100;6;1.05;0.7;2
100;4950;99.0;99;99;1.0;1.0;1.0;nan;99;100;7;1.05;0.7;2
100;4950;99.0;99;99;1.0;1.0;1.0;nan;99;100;8;1.05;0.7;2
100;4950;99.0;99;99;1.0;1.0;1.0;nan;99;100;9;1.05;0.7;2
100;4950;99.0;99;99;1.0;1.0;1.0;nan;99;100;0;1.05;0.8;2
100;4950;99.0;99;99;1.0;1.0;1.0;nan;99;100;1;1.05;0.8;2
100;4950;99.0;99;99;1.0;1.0;1.0;nan;99;100;2;1.05;0.8;2
100;4950;99.0;99;99;1.0;1.0;1.0;nan;99;100;3;1.05;0.8;2
100;4950;99.0;99;99;1.0;1.0;1.0;nan;99;100;4;1.05;0.8;2
100;4950;99.0;99;99;1.0;1.0;1.0;nan;99;100;5;1.05;0.8;2
100;4950;99.0;99;99;1.0;1.0;1.0;nan;99;100;6;1.05;0.8;2
100;4950;99.0;99;99;1.0;1.0;1.0;nan;99;100;7;1.05;0.8;2
100;4950;99.0;99;99;1.0;1.0;1.0;nan;99;100;8;1.05;0.8;2
100;4950;99.0;99;99;1.0;1.0;1.0;nan;99;100;9;1.05;0.8;2
100;4950;99.0;99;99;1.0;1.0;1.0;nan;99;100;0;1.05;0.9;2
100;4950;99.0;99;99;1.0;1.0;1.0;nan;99;100;1;1.05;0.9;2
100;4950;99.0;99;99;1.0;1.0;1.0;nan;99;100;2;1.05;0.9;2
100;4950;99.0;99;99;1.0;1.0;1.0;nan;99;100;3;1.05;0.9;2
100;4950;99.0;99;99;1.0;1.0;1.0;nan;99;100;4;1.05;0.9;2
100;4950;99.0;99;99;1.0;1.0;1.0;nan;99;100;5;1.05;0.9;2
100;4950;99.0;99;99;1.0;1.0;1.0;nan;99;100;6;1.05;0.9;2
100;4950;99.0;99;99;1.0;1.0;1.0;nan;99;100;7;1.05;0.9;2
100;4950;99.0;99;99;1.0;1.0;1.0;nan;99;100;8;1.05;0.9;2
100;4950;99.0;99;99;1.0;1.0;1.0;nan;99;100;9;1.05;0.9;2
100;4950;99.0;99;99;1.0;1.0;1.0;nan;99;100;0;1.05;1.0;2
100;4950;99.0;99;99;1.0;1.0;1.0;nan;99;100;1;1.05;1.0;2
100;4950;99.0;99;99;1.0;1.0;1.0;nan;99;100;2;1.05;1.0;2
100;4950;99.0;99;99;1.0;1.0;1.0;nan;99;100;3;1.05;1.0;2
100;4950;99.0;99;99;1.0;1.0;1.0;nan;99;100;4;1.05;1.0;2
100;4950;99.0;99;99;1.0;1.0;1.0;nan;99;100;5;1.05;1.0;2
100;4950;99.0;99;99;1.0;1.0;1.0;nan;99;100;6;1.05;1.0;2
100;4950;99.0;99;99;1.0;1.0;1.0;nan;99;100;7;1.05;1.0;2
100;4950;99.0;99;99;1.0;1.0;1.0;nan;99;100;8;1.05;1.0;2
100;4950;99.0;99;99;1.0;1.0;1.0;nan;99;100;9;1.05;1.0;2
100;4950;99.0;99;99;1.0;1.0;1.0;nan;99;100;0;1.25;0.0;2
100;4950;99.0;99;99;1.0;1.0;1.0;nan;99;100;1;1.25;0.0;2
100;4950;99.0;99;99;1.0;1.0;1.0;nan;99;100;2;1.25;0.0;2
100;4950;99.0;99;99;1.0;1.0;1.0;nan;99;100;3;1.25;0.0;2
100;4950;99.0;99;99;1.0;1.0;1.0;nan;99;100;4;1.25;0.0;2
100;4950;99.0;99;99;1.0;1.0;1.0;nan;99;100;5;1.25;0.0;2
100;4950;99.0;99;99;1.0;1.0;1.0;nan;99;100;6;1.25;0.0;2
100;4950;99.0;99;99;1.0;1.0;1.0;nan;99;100;7;1.25;0.0;2
100;4950;99.0;99;99;1.0;1.0;1.0;nan;99;100;8;1.25;0.0;2
100;4950;99.0;99;99;1.0;1.0;1.0;nan;99;100;9;1.25;0.0;2
100;4950;99.0;99;99;1.0;1.0;1.0;nan;99;100;0;1.25;0.1;2
100;4950;99.0;99;99;1.0;1.0;1.0;nan;99;100;1;1.25;0.1;2
100;4950;99.0;99;99;1.0;1.0;1.0;nan;99;100;2;1.25;0.1;2
100;4950;99.0;99;99;1.0;1.0;1.0;nan;99;100;3;1.25;0.1;2
100;4950;99.0;99;99;1.0;1.0;1.0;nan;99;100;4;1.25;0.1;2
100;4950;99.0;99;99;1.0;1.0;1.0;nan;99;100;5;1.25;0.1;2
100;4950;99.0;99;99;1.0;1.0;1.0;nan;99;100;6;1.25;0.1;2
100;4950;99.0;99;99;1.0;1.0;1.0;nan;99;100;7;1.25;0.1;2
100;4950;99.0;99;99;1.0;1.0;1.0;nan;99;100;8;1.25;0.1;2
100;4950;99.0;99;99;1.0;1.0;1.0;nan;99;100;9;1.25;0.1;2
100;4950;99.0;99;99;1.0;1.0;1.0;nan;99;100;0;1.25;0.2;2
100;4950;99.0;99;99;1.0;1.0;1.0;nan;99;100;1;1.25;0.2;2
100;4950;99.0;99;99;1.0;1.0;1.0;nan;99;100;2;1.25;0.2;2
100;4950;99.0;99;99;1.0;1.0;1.0;nan;99;100;3;1.25;0.2;2
100;4950;99.0;99;99;1.0;1.0;1.0;nan;99;100;4;1.25;0.2;2
100;4950;99.0;99;99;1.0;1.0;1.0;nan;99;100;5;1.25;0.2;2
100;4950;99.0;99;99;1.0;1.0;1.0;nan;99;100;6;1.25;0.2;2
100;4950;99.0;99;99;1.0;1.0;1.0;nan;99;100;7;1.25;0.2;2
100;4950;99.0;99;99;1.0;1.0;1.0;nan;99;100;8;1.25;0.2;2
100;4950;99.0;99;99;1.0;1.0;1.0;nan;99;100;9;1.25;0.2;2
100;4950;99.0;99;99;1.0;1.0;1.0;nan;99;100;0;1.25;0.3;2
100;4950;99.0;99;99;1.0;1.0;1.0;nan;99;100;1;1.25;0.3;2
100;4950;99.0;99;99;1.0;1.0;1.0;nan;99;100;2;1.25;0.3;2
100;4950;99.0;99;99;1.0;1.0;1.0;nan;99;100;3;1.25;0.3;2
100;4950;99.0;99;99;1.0;1.0;1.0;nan;99;100;4;1.25;0.3;2
100;4950;99.0;99;99;1.0;1.0;1.0;nan;99;100;5;1.25;0.3;2
100;4950;99.0;99;99;1.0;1.0;1.0;nan;99;100;6;1.25;0.3;2
100;4950;99.0;99;99;1.0;1.0;1.0;nan;99;100;7;1.25;0.3;2
100;4950;99.0;99;99;1.0;1.0;1.0;nan;99;100;8;1.25;0.3;2
100;4950;99.0;99;99;1.0;1.0;1.0;nan;99;100;9;1.25;0.3;2
100;4950;99.0;99;99;1.0;1.0;1.0;nan;99;100;0;1.25;0.4;2
100;4950;99.0;99;99;1.0;1.0;1.0;nan;99;100;1;1.25;0.4;2
100;4950;99.0;99;99;1.0;1.0;1.0;nan;99;100;2;1.25;0.4;2
100;4950;99.0;99;99;1.0;1.0;1.0;nan;99;100;3;1.25;0.4;2
100;4950;99.0;99;99;1.0;1.0;1.0;nan;99;100;4;1.25;0.4;2
100;4950;99.0;99;99;1.0;1.0;1.0;nan;99;100;5;1.25;0.4;2
100;4950;99.0;99;99;1.0;1.0;1.0;nan;99;100;6;1.25;0.4;2
100;4950;99.0;99;99;1.0;1.0;1.0;nan;99;100;7;1.25;0.4;2
100;4950;99.0;99;99;1.0;1.0;1.0;nan;99;100;8;1.25;0.4;2
100;4950;99.0;99;99;1.0;1.0;1.0;nan;99;100;9;1.25;0.4;2
100;4950;99.0;99;99;1.0;1.0;1.0;nan;99;100;0;1.25;0.5;2
100;4950;99.0;99;99;1.0;1.0;1.0;nan;99;100;1;1.25;0.5;2
100;4950;99.0;99;99;1.0;1.0;1.0;nan;99;100;2;1.25;0.5;2
100;4950;99.0;99;99;1.0;1.0;1.0;nan;99;100;3;1.25;0.5;2
100;4950;99.0;99;99;1.0;1.0;1.0;nan;99;100;4;1.25;0.5;2
100;4950;99.0;99;99;1.0;1.0;1.0;nan;99;100;5;1.25;0.5;2
100;4950;99.0;99;99;1.0;1.0;1.0;nan;99;100;6;1.25;0.5;2
100;4950;99.0;99;99;1.0;1.0;1.0;nan;99;100;7;1.25;0.5;2
100;4950;99.0;99;99;1.0;1.0;1.0;nan;99;100;8;1.25;0.5;2
100;4950;99.0;99;99;1.0;1.0;1.0;nan;99;100;9;1.25;0.5;2
100;4950;99.0;99;99;1.0;1.0;1.0;nan;99;100;0;1.25;0.6;2
100;4950;99.0;99;99;1.0;1.0;1.0;nan;99;100;1;1.25;0.6;2
100;4950;99.0;99;99;1.0;1.0;1.0;nan;99;100;2;1.25;0.6;2
100;4950;99.0;99;99;1.0;1.0;1.0;nan;99;100;3;1.25;0.6;2
100;4950;99.0;99;99;1.0;1.0;1.0;nan;99;100;4;1.25;0.6;2
