beta;gamma;dim;n_vertices_mean;n_vertices_median;n_vertices_std;n_vertices_cv;n_vertices_ci_low;n_vertices_ci_high;n_edges_mean;n_edges_median;n_edges_std;n_edges_cv;n_edges_ci_low;n_edges_ci_high;indegree_mean_mean;indegree_mean_median;indegree_mean_std;indegree_mean_cv;indegree_mean_ci_low;indegree_mean_ci_high;indegree_max_mean;indegree_max_median;indegree_max_std;indegree_max_cv;indegree_max_ci_low;indegree_max_ci_high;outdegree_mean_mean;outdegree_mean_median;outdegree_mean_std;outdegree_mean_cv;outdegree_mean_ci_low;outdegree_mean_ci_high;outdegree_max_mean;outdegree_max_median;outdegree_max_std;outdegree_max_cv;outdegree_max_ci_low;outdegree_max_ci_high;total_degree_mean_mean;total_degree_mean_median;total_degree_mean_std;total_degree_mean_cv;total_degree_mean_ci_low;total_degree_mean_ci_high;total_degree_max_mean;total_degree_max_median;total_degree_max_std;total_degree_max_cv;total_degree_max_ci_low;total_degree_max_ci_high;avg_local_clustering_mean;avg_local_clustering_median;avg_local_clustering_std;avg_local_clustering_cv;avg_local_clustering_ci_low;avg_local_clustering_ci_high;global_clustering_mean;global_clustering_median;global_clustering_std;global_clustering_cv;global_clustering_ci_low;global_clustering_ci_high;avg_shortest_path_length_mean;avg_shortest_path_length_median;avg_shortest_path_length_std;avg_shortest_path_length_cv;avg_shortest_path_length_ci_low;avg_shortest_path_length_ci_high;expected_theoretical_outdegree_mean
1.2;0.6;2;200.0;200.0;0.0;0.0;200.0;200.0;829.2;886.0;109.15200410436815;0.13163531609306336;733.5240499853804;924.8759500146197;4.146;4.43;0.5457600205218407;0.13163531609306336;3.6676202499269017;4.624379750073098;97.8;109.0;20.28201173453955;0.20738253307300156;80.02203287211948;115.57796712788051;4.146;4.43;0.5457600205218407;0.13163531609306336;3.6676202499269017;4.624379750073098;10.2;10.0;0.7483314773547882;0.07336583111321454;9.544058539197284;10.855941460802715;8.292;8.86;1.0915200410436814;0.13163531609306336;7.335240499853803;9.248759500146196;97.8;109.0;20.28201173453955;0.20738253307300156;80.02203287211948;115.57796712788051;0.7052979740825255;0.7054101522303847;0.020504019859783652;0.029071428833261498;0.6873254082528806;0.7232705399121704;0.30428313096968557;0.2885385261701181;0.04805526770372952;0.1579294506093309;0.2621608316267897;0.3464054303125814;2.8844120181457975;2.6420037942880583;0.5117127209706468;0.17740625047720954;2.435876041961432;3.332947994330163;2.9999999999999996
1.2;0.7;2;200.0;200.0;0.0;0.0;200.0;200.0;1007.0;1087.0;151.50049504869614;0.15044736350416696;874.2039610229281;1139.796038977072;5.035;5.435;0.7575024752434807;0.15044736350416696;4.37101980511464;5.69898019488536;150.6;166.0;25.350345165302976;0.16832898516137434;128.37944274326136;172.82055725673862;5.035;5.435;0.7575024752434807;0.15044736350416696;4.37101980511464;5.69898019488536;11.2;11.0;0.7483314773547882;0.0668153104781061;10.544058539197284;11.855941460802715;10.07;10.87;1.5150049504869614;0.15044736350416696;8.74203961022928;11.39796038977072;150.6;166.0;25.350345165302976;0.16832898516137434;128.37944274326136;172.82055725673862;0.7405603941624888;0.7409319075419073;0.019654806939571612;0.026540451115806076;0.7233321962770942;0.7577885920478833;0.24872785471812361;0.24450898529678708;0.03486958755956191;0.14019172721558928;0.21816331361094354;0.2792923958253037;2.309899118006774;2.221306532663317;0.28066118389996214;0.1215036542990442;2.063888743555187;2.5559094924583605;3.999999999999999
1.2;0.8;2;200.0;200.0;0.0;0.0;200.0;200.0;1199.0;1301.0;198.76015697317206;0.16577160715026862;1024.7790408934677;1373.2209591065323;5.994999999999999;6.505;0.9938007848658601;0.1657716071502686;5.123895204467338;6.86610479553266;187.6;196.0;14.554724318928201;0.07758381833117378;174.84222163541003;200.35777836458996;5.994999999999999;6.505;0.9938007848658601;0.1657716071502686;5.123895204467338;6.86610479553266;12.6;13.0;1.3564659966250536;0.10765603147817886;11.411005130372716;13.788994869627283;11.989999999999998;13.01;1.9876015697317202;0.1657716071502686;10.247790408934677;13.73220959106532;187.6;196.0;14.554724318928201;0.07758381833117378;174.84222163541003;200.35777836458996;0.7671336161989318;0.7643921402465635;0.017293011438240156;0.02254237211494557;0.7519756233471899;0.7822916090506737;0.22140627071507293;0.2275858110435082;0.01764277992156335;0.07968509593058361;0.2059416922701328;0.23687084916001308;2.005100881212402;1.9484422110552764;0.12113642496873851;0.06041412983445118;1.8989201231460922;2.1112816392787113;6.000000000000001
1.2;0.9;2;200.0;200.0;0.0;0.0;200.0;200.0;1409.4;1528.0;236.64200810507;0.16790265936218957;1201.974134349643;1616.8258656503572;7.047;7.64;1.1832100405253498;0.16790265936218957;6.009870671748214;8.084129328251786;198.4;199.0;1.2;0.006048387096774193;197.3481536233841;199.45184637661592;7.047;7.64;1.1832100405253498;0.16790265936218957;6.009870671748214;8.084129328251786;13.6;13.0;1.3564659966250536;0.09974014681066572;12.411005130372716;14.788994869627283;14.094;15.28;2.3664200810506997;0.16790265936218957;12.019741343496428;16.16825865650357;198.4;199.0;1.2;0.006048387096774193;197.3481536233841;199.45184637661592;0.7728507691686592;0.7706644380922385;0.018082274544985052;0.023396851328020038;0.7570009567010622;0.7887005816362563;0.22310324991512903;0.22480010153572788;0.016313852130093065;0.0731224315929913;0.20880352803872404;0.23740297179153402;1.9335879396984925;1.92321608040201;0.01836851074021694;0.0094997027872863;1.917487230143553;1.949688649253432;12.000000000000002
1.2;1.0;2;200.0;200.0;0.0;0.0;200.0;200.0;1617.6;1762.0;261.5443365855969;0.16168665713748573;1388.346281031692;1846.853718968308;8.088;8.81;1.3077216829279843;0.1616866571374857;6.941731405158459;9.23426859484154;199.0;199.0;0.0;0.0;199.0;199.0;8.088;8.81;1.3077216829279843;0.1616866571374857;6.941731405158459;9.23426859484154;15.6;16.0;1.8547236990991407;0.11889254481404748;13.974262997899107;17.225737002100892;16.176;17.62;2.6154433658559686;0.1616866571374857;13.883462810316917;18.46853718968308;199.0;199.0;0.0;0.0;199.0;199.0;0.7646161392515636;0.7677560240847644;0.022119329332608104;0.028928671783281186;0.7452276922418322;0.784004586261295;0.22881313464767028;0.2328768562990678;0.02268683083909106;0.09915003731767656;0.20892725063517376;0.2486990186601668;1.918713567839196;1.9114572864321608;0.013142931486713437;0.006849866341183304;1.9071932804538538;1.9302338552245382;nan
1.4;0.0;2;200.0;200.0;0.0;0.0;200.0;200.0;427.6;441.0;28.49982456086353;0.06665066548377813;402.6188023345557;452.58119766544434;2.138;2.205;0.14249912280431765;0.06665066548377814;2.0130940116727785;2.2629059883272213;13.0;13.0;2.280350850198276;0.17541160386140586;11.001184350671629;14.998815649328371;2.138;2.205;0.14249912280431765;0.06665066548377814;2.0130940116727785;2.2629059883272213;7.0;7.0;0.6324555320336759;0.09035079029052513;6.4456282835497465;7.5543717164502535;4.276;4.41;0.2849982456086353;0.06665066548377814;4.026188023345557;4.525811976654443;13.8;13.0;2.481934729198171;0.17985034269551964;11.624488290079782;15.97551170992022;0.49146755809549936;0.48753649128649124;0.011122949103629601;0.022632112578768116;0.4817178633355528;0.5012172528554459;0.47785040735739887;0.4541033434650456;0.033530683436519104;0.07016983332074568;0.44845946745893434;0.5072413472558633;6.009686516835805;5.516565510329083;0.9209535013097946;0.1532448487503956;5.202435180682109;6.816937852989501;nan
1.4;0.1;2;200.0;200.0;0.0;0.0;200.0;200.0;473.0;497.0;35.849686191095174;0.07579214839555005;441.57636456423285;504.42363543576715;2.3649999999999998;2.485;0.17924843095547585;0.07579214839555005;2.207881822821164;2.5221181771788355;15.4;17.0;3.2619012860600183;0.2118117718220791;12.540817459482518;18.259182540517482;2.3649999999999998;2.485;0.17924843095547585;0.07579214839555005;2.207881822821164;2.5221181771788355;7.4;7.0;0.48989794855663565;0.06620242548062644;6.97058551491595;7.829414485084051;4.7299999999999995;4.97;0.3584968619109517;0.07579214839555005;4.415763645642328;5.044236354357671;16.0;17.0;3.40587727318528;0.21286732957408;13.014616942501348;18.98538305749865;0.5255488686665932;0.5305392630245572;0.011901013178332618;0.022644922076471233;0.5151171706751871;0.5359805666579993;0.47627261466830345;0.4552238805970149;0.03380435331543962;0.07097689910007195;0.44664179254439607;0.5059034367922108;5.408161238067816;4.838734030197445;0.9591620138879402;0.17735455206779704;4.567418663988116;6.248903812147516;1.5555555555555554
1.4;0.2;2;200.0;200.0;0.0;0.0;200.0;200.0;529.4;548.0;45.26632302275059;0.08550495470863353;489.722318454829;569.0776815451709;2.6470000000000002;2.74;0.22633161511375308;0.08550495470863356;2.4486115922741454;2.845388407725855;22.2;23.0;4.534313619501853;0.20424836123882223;18.225498874072372;26.174501125927627;2.6470000000000002;2.74;0.22633161511375308;0.08550495470863356;2.4486115922741454;2.845388407725855;8.4;8.0;1.0198039027185568;0.1214052265141139;7.506102466722276;9.293897533277724;5.2940000000000005;5.48;0.45266323022750615;0.08550495470863356;4.897223184548291;5.69077681545171;22.4;23.0;4.2708313008125245;0.1906621116434163;18.65645130925214;26.143548690747856;0.5642307722108437;0.5579071490104098;0.012807204366199886;0.02269852159253385;0.5530047626215382;0.5754567818001493;0.46123376081849743;0.4387675507020281;0.040608503203771254;0.08804321507538414;0.42563883835626243;0.49682868328073243;4.923243239139293;4.782142643272052;0.7906121013095264;0.16058765795365118;4.230241177413369;5.6162453008652164;1.7499999999999998
1.4;0.3;2;200.0;200.0;0.0;0.0;200.0;200.0;603.8;634.0;60.59834981251553;0.10036162605583891;550.6832044340022;656.9167955659977;3.019;3.17;0.30299174906257753;0.10036162605583886;2.7534160221700112;3.284583977829989;31.8;33.0;5.775811631277461;0.1816292965810522;26.737277886354022;36.86272211364598;3.019;3.17;0.30299174906257753;0.10036162605583886;2.7534160221700112;3.284583977829989;9.0;8.0;1.2649110640673518;0.1405456737852613;7.891256567099493;10.108743432900507;6.038;6.34;0.6059834981251551;0.10036162605583886;5.5068320443400225;6.569167955659978;31.8;33.0;5.775811631277461;0.1816292965810522;26.737277886354022;36.86272211364598;0.6061246277499064;0.6118898199628748;0.0141447099365077;0.023336306246153654;0.5937262428374076;0.6185230126624052;0.441581026896705;0.4178383128295255;0.04429717439215966;0.1003149403937631;0.40275284158110847;0.4804092122123015;4.1631548612775;3.743116443624058;0.6254443057512776;0.15023325496937068;3.6149287556278917;4.711380966927107;2.0
1.4;0.4;2;200.0;200.0;0.0;0.0;200.0;200.0;683.8;730.0;78.1649537836491;0.11430967210244092;615.2853971535994;752.3146028464005;3.4189999999999996;3.65;0.3908247689182455;0.11430967210244095;3.0764269857679967;3.7615730142320025;48.0;49.0;9.055385138137417;0.18865385704452953;40.0626049613239;55.9373950386761;3.4189999999999996;3.65;0.3908247689182455;0.11430967210244095;3.0764269857679967;3.7615730142320025;9.6;10.0;1.0198039027185568;0.10622957319984967;8.706102466722276;10.493897533277723;6.837999999999999;7.3;0.781649537836491;0.11430967210244095;6.152853971535993;7.523146028464005;48.0;49.0;9.055385138137417;0.18865385704452953;40.0626049613239;55.9373950386761;0.6404962472141557;0.6375113632970679;0.00964849126709919;0.015064087118488816;0.6320389717315653;0.648953522696746;0.40480441806354905;0.38263855992420653;0.0472955467662937;0.11683554985032034;0.36334804348338745;0.44626079264371066;3.7156748814693947;3.3235175879396985;0.5507451980126808;0.14822211726847426;3.2329254306625237;4.198424332276266;2.3333333333333335
1.4;0.5;2;200.0;200.0;0.0;0.0;200.0;200.0;803.4;849.0;99.05675141049196;0.12329692732199646;716.57292912461;890.2270708753899;4.017;4.245;0.49528375705245986;0.12329692732199647;3.5828646456230504;4.451135354376951;68.8;76.0;13.25745073534124;0.19269550487414594;57.17933206738958;80.42066793261041;4.017;4.245;0.49528375705245986;0.12329692732199647;3.5828646456230504;4.451135354376951;10.4;11.0;0.7999999999999999;0.07692307692307691;9.698769082256067;11.101230917743933;8.034;8.49;0.9905675141049197;0.12329692732199647;7.165729291246101;8.902270708753901;68.8;76.0;13.25745073534124;0.19269550487414594;57.17933206738958;80.42066793261041;0.6721860717665114;0.667321462724709;0.015611422816403509;0.023224853165101356;0.6585020563304673;0.6858700872025554;0.3691676682977056;0.35064635272391503;0.04435724378787771;0.12015473617290606;0.3302868298352495;0.4080485067601617;3.1688632588956684;2.9146733668341707;0.4670441149396858;0.14738537979781688;2.7594810422130944;3.5782454755782425;2.8
1.4;0.6;2;200.0;200.0;0.0;0.0;200.0;200.0;965.6;1033.0;128.62285955459083;0.1332051155287809;852.8570926896065;1078.3429073103937;4.828;5.165;0.6431142977729543;0.13320511552878092;4.264285463448032;5.3917145365519685;114.4;127.0;19.89572818471342;0.17391370790833408;96.96062533231195;131.83937466768805;4.828;5.165;0.6431142977729543;0.13320511552878092;4.264285463448032;5.3917145365519685;11.6;12.0;1.0198039027185568;0.08791412954470318;10.706102466722276;12.493897533277723;9.656;10.33;1.2862285955459085;0.13320511552878092;8.528570926896064;10.783429073103937;114.4;127.0;19.89572818471342;0.17391370790833408;96.96062533231195;131.83937466768805;0.7111278773911633;0.69849970399494;0.017424943021590034;0.024503248396779222;0.6958542414078317;0.726401513374495;0.30565309643059774;0.295794818383023;0.03828213926802585;0.1252470193009096;0.27209732186544916;0.3392088709957463;2.597258514796203;2.4950753768844223;0.2857966845064512;0.1100378275317259;2.3467466755904125;2.8477703540019936;3.4999999999999996
1.4;0.7;2;200.0;200.0;0.0;0.0;200.0;200.0;1156.0;1264.0;176.11473532898944;0.15234838696279362;1001.6286281462784;1310.3713718537217;5.779999999999999;6.32;0.8805736766449472;0.15234838696279365;5.008143140731391;6.551856859268607;164.0;175.0;24.42949037536395;0.14896030716685335;142.58660755508367;185.41339244491633;5.779999999999999;6.32;0.8805736766449472;0.15234838696279365;5.008143140731391;6.551856859268607;12.4;13.0;1.3564659966250536;0.10939241908266562;11.211005130372717;13.588994869627284;11.559999999999999;12.64;1.7611473532898945;0.15234838696279365;10.016286281462783;13.103713718537215;164.0;175.0;24.42949037536395;0.14896030716685335;142.58660755508367;185.41339244491633;0.7424895347857815;0.7375806522880691;0.016546260499528932;0.02228484002040885;0.7279860979916379;0.7569929715799251;0.2581690196013472;0.26212153747047456;0.02719311294060089;0.10533065889389538;0.2343332051717822;0.2820048340309122;2.166792548601594;2.0863316582914573;0.22382492531101011;0.10329781014590547;1.9706013513643352;2.3629837458388527;4.666666666666666
1.4;0.8;2;200.0;200.0;0.0;0.0;200.0;200.0;1373.6;1484.0;215.06333950722518;0.15656911728831188;1185.0886713303414;1562.1113286696584;6.868;7.42;1.075316697536126;0.15656911728831185;5.925443356651708;7.810556643348293;193.6;199.0;6.974238309665077;0.03602395821107995;187.4868105869358;199.71318941306419;6.868;7.42;1.075316697536126;0.15656911728831185;5.925443356651708;7.810556643348293;13.6;14.0;1.4966629547095764;0.1100487466698218;12.288117078394569;14.91188292160543;13.736;14.84;2.150633395072252;0.15656911728831185;11.850886713303415;15.621113286696586;193.6;199.0;6.974238309665077;0.03602395821107995;187.4868105869358;199.71318941306419;0.7636053532371826;0.7636093341852663;0.015981218303502458;0.02092863576159156;0.7495971977651437;0.7776135087092215;0.24067492124157258;0.2462113666661559;0.013613212734703407;0.056562655820044584;0.22874241416732324;0.25260742831582195;1.9589246231155777;1.9254271356783919;0.06245340153222552;0.031881472515719524;1.9041818030247366;2.013667443206419;7.000000000000001
1.4;0.9;2;200.0;200.0;0.0;0.0;200.0;200.0;1585.8;1703.0;253.14612380994498;0.15963307088532286;1363.907639096791;1807.692360903209;7.929;8.515;1.2657306190497253;0.1596330708853229;6.819538195483954;9.038461804516047;199.0;199.0;0.0;0.0;199.0;199.0;7.929;8.515;1.2657306190497253;0.1596330708853229;6.819538195483954;9.038461804516047;15.2;14.0;1.9390719429665317;0.1275705225635876;13.500328502327582;16.89967149767242;15.858;17.03;2.5314612380994506;0.1596330708853229;13.639076390967908;18.076923609032093;199.0;199.0;0.0;0.0;199.0;199.0;0.7667596935547516;0.7716019092205775;0.01863563578860453;0.024304401946597397;0.7504248385712705;0.7830945485382327;0.24404336306233665;0.24540238340444315;0.017619253442997914;0.07219722438629639;0.22859940648509117;0.25948731963958216;1.9203115577889445;1.914422110552764;0.012720910744218331;0.006624399406763581;1.9091611878943109;1.931461927683578;14.000000000000002
1.4;1.0;2;200.0;200.0;0.0;0.0;200.0;200.0;1810.6;1965.0;288.70372356448746;0.1594519626446965;1557.5400287109792;2063.6599712890206;9.053;9.825;1.4435186178224373;0.15945196264469647;7.787700143554897;10.318299856445105;199.0;199.0;0.0;0.0;199.0;199.0;9.053;9.825;1.4435186178224373;0.15945196264469647;7.787700143554897;10.318299856445105;17.2;17.0;2.315167380558045;0.13460275468360727;15.170666316250578;19.22933368374942;18.106;19.65;2.8870372356448746;0.15945196264469647;15.575400287109794;20.63659971289021;199.0;199.0;0.0;0.0;199.0;199.0;0.7571926629371839;0.7496903043169506;0.02215082358728724;0.029253880381464887;0.7377766099960621;0.7766087158783057;0.24839651344200467;0.2510377120896956;0.024147627098094638;0.09721403397931588;0.22723018505283568;0.2695628418311737;1.9090150753768842;1.9012562814070353;0.014507724802235573;0.007599586294189641;1.896298493905074;1.9217316568486944;nan
1.6;0.0;2;200.0;200.0;0.0;0.0;200.0;200.0;488.4;510.0;33.46401051876479;0.06851763005480097;459.0675014906674;517.7324985093326;2.442;2.55;0.1673200525938239;0.06851763005480094;2.295337507453337;2.5886624925466633;13.2;13.0;2.481934729198171;0.18802535827258873;11.02448829007978;15.375511709920218;2.442;2.55;0.1673200525938239;0.06851763005480094;2.295337507453337;2.5886624925466633;7.8;8.0;0.7483314773547882;0.09593993299420361;7.144058539197284;8.455941460802714;4.884;5.1;0.3346401051876478;0.06851763005480094;4.590675014906674;5.1773249850933265;14.8;14.0;2.481934729198171;0.16769829251338994;12.624488290079782;16.97551170992022;0.5290336138405798;0.5372716450216452;0.01568383451513209;0.029646196583376822;0.5152861267520922;0.5427811009290674;0.48409990584443835;0.4589861751152074;0.03555630397559448;0.07344827699061816;0.45293343125895286;0.5152663804299239;5.536021030348746;5.27109407748967;0.6405090356198572;0.11569844697275433;4.974590106760003;6.0974519539374885;nan
1.6;0.1;2;200.0;200.0;0.0;0.0;200.0;200.0;538.6;565.0;41.917060965673635;0.07782595797562873;501.8580760873903;575.3419239126097;2.693;2.825;0.20958530482836812;0.07782595797562872;2.5092903804369517;2.8767096195630484;16.6;18.0;3.4409301068170506;0.2072849461937982;13.583891779129935;19.616108220870068;2.693;2.825;0.20958530482836812;0.07782595797562872;2.5092903804369517;2.8767096195630484;8.6;8.0;0.7999999999999999;0.09302325581395349;7.898769082256066;9.301230917743933;5.386;5.65;0.41917060965673625;0.07782595797562872;5.0185807608739035;5.753419239126097;17.4;18.0;3.4409301068170506;0.19775460384006038;14.383891779129932;20.416108220870065;0.5614806533078205;0.5581473812135577;0.010792655979029618;0.019221777127043344;0.5520204732364836;0.5709408333791574;0.478601453885587;0.4574468085106383;0.03515300095723608;0.07344942367358467;0.44778848998221693;0.509414417788957;4.949868778368423;4.58565414507772;0.6043633217794064;0.12209683707587432;4.420120969890741;5.479616586846106;1.777777777777778
1.6;0.2;2;200.0;200.0;0.0;0.0;200.0;200.0;609.4;637.0;52.48466442685902;0.08612514674574831;563.3951632455891;655.4048367544109;3.0469999999999997;3.185;0.26242332213429514;0.08612514674574834;2.816975816227945;3.2770241837720544;25.2;27.0;4.261455150532504;0.1691053631163692;21.464669867334347;28.93533013266565;3.0469999999999997;3.185;0.26242332213429514;0.08612514674574834;2.816975816227945;3.2770241837720544;8.8;8.0;1.1661903789690602;0.13252163397375682;7.777789062864225;9.822210937135775;6.093999999999999;6.37;0.5248466442685903;0.08612514674574834;5.63395163245589;6.554048367544109;25.6;27.0;3.6110940170535577;0.1410583600411546;22.43473653545238;28.765263464547623;0.5960114068868962;0.5941341915788005;0.0165163308164102;0.027711434085932633;0.581534204616704;0.6104886091570885;0.46625610166085074;0.44115082824760243;0.04154966125864347;0.08911338878062813;0.4298362177904156;0.5026759855312859;4.416751075610055;4.144476226455826;0.5040827940699742;0.1141297721878856;3.9749030252292865;4.858599125990823;2.0
1.6;0.3;2;200.0;200.0;0.0;0.0;200.0;200.0;687.4;727.0;69.9331108989154;0.1017356864982767;626.1009255795815;748.6990744204185;3.437;3.635;0.34966555449457687;0.10173568649827666;3.1305046278979076;3.743495372102092;35.2;36.0;6.241794613730894;0.17732371061735494;29.72882579330543;40.67117420669457;3.437;3.635;0.34966555449457687;0.10173568649827666;3.1305046278979076;3.743495372102092;9.6;10.0;1.0198039027185568;0.10622957319984967;8.706102466722276;10.493897533277723;6.874;7.27;0.6993311089891537;0.10173568649827666;6.261009255795815;7.486990744204184;35.2;36.0;6.241794613730894;0.17732371061735494;29.72882579330543;40.67117420669457;0.623966120376475;0.6195279356006912;0.00593314786149208;0.009508766049528886;0.6187654869764443;0.6291667537765058;0.4464955383952051;0.4224983649444081;0.04248234165775376;0.09514617281606856;0.4092581241094826;0.48373295268092764;3.918512728475254;3.6150518107039846;0.4991902328934446;0.12739278075222335;3.480953197049406;4.356072259901102;2.285714285714286
1.6;0.4;2;200.0;200.0;0.0;0.0;200.0;200.0;782.2;827.0;87.69811856590768;0.11211725717963139;705.3292097920153;859.0707902079848;3.911;4.135;0.43849059282953845;0.1121172571796314;3.5266460489600764;4.295353951039924;52.2;54.0;9.927738916792686;0.1901865692872162;43.49795316031912;60.902046839680885;3.911;4.135;0.43849059282953845;0.1121172571796314;3.5266460489600764;4.295353951039924;10.2;10.0;0.7483314773547882;0.07336583111321454;9.544058539197284;10.855941460802715;7.822;8.27;0.8769811856590769;0.1121172571796314;7.053292097920153;8.590707902079847;52.2;54.0;9.927738916792686;0.1901865692872162;43.49795316031912;60.902046839680885;0.6507083817832106;0.6430233909004195;0.013567100768853103;0.02084974029637305;0.6388162936291264;0.6626004699372947;0.41518324467844014;0.39201608271108557;0.04273538422338921;0.10293137974892944;0.3777240288045566;0.4526424605523237;3.4305763616812044;3.1729145728643218;0.46070638508465295;0.13429416416163872;3.0267494101519525;3.8344033132104562;2.666666666666667
1.6;0.5;2;200.0;200.0;0.0;0.0;200.0;200.0;922.4;986.0;113.80263617333301;0.12337666540907742;822.6475912431183;1022.1524087568816;4.612;4.93;0.5690131808666649;0.12337666540907738;4.113237956215592;5.110762043784408;79.0;86.0;12.93058390019569;0.16367827721766698;67.66584348087605;90.33415651912395;4.612;4.93;0.5690131808666649;0.12337666540907738;4.113237956215592;5.110762043784408;11.4;11.0;1.019803902718557;0.08945648269461026;10.506102466722275;12.293897533277725;9.224;9.86;1.1380263617333297;0.12337666540907738;8.226475912431184;10.221524087568817;79.0;86.0;12.93058390019569;0.16367827721766698;67.66584348087605;90.33415651912395;0.6773767786121844;0.6713471295232826;0.022019870597611745;0.0325075663838466;0.658075511027477;0.6966780461968918;0.3712418598452806;0.35481963335304556;0.0349092946314157;0.09403383186897231;0.3406425139550543;0.40184120573550686;2.9250149068678266;2.7480330947667633;0.3339483179950207;0.1141697832756074;2.6322962999844624;3.217733513751191;3.2
1.6;0.6;2;200.0;200.0;0.0;0.0;200.0;200.0;1095.6;1179.0;146.3538178524906;0.13358325835386145;967.3152224899618;1223.884777510038;5.478;5.895;0.731769089262453;0.13358325835386145;4.836576112449809;6.119423887550191;126.2;135.0;21.29225211197726;0.16871832101408288;107.53651813835371;144.86348186164628;5.478;5.895;0.731769089262453;0.13358325835386145;4.836576112449809;6.119423887550191;12.8;12.0;1.1661903789690602;0.09110862335695782;11.777789062864226;13.822210937135775;10.956;11.79;1.463538178524906;0.13358325835386145;9.673152224899617;12.238847775100382;126.2;135.0;21.29225211197726;0.16871832101408288;107.53651813835371;144.86348186164628;0.7140699701843395;0.7067298332946206;0.02225441728661911;0.031165597512627593;0.694563113362149;0.7335768270065299;0.3132063100309999;0.3091193329859302;0.0352193576121614;0.11244779075068931;0.2823351819550902;0.3440774381069096;2.454378457946297;2.360452261306533;0.24422068429300578;0.09950408564837128;2.240309589722752;2.6684473261698423;4.0
1.6;0.7;2;200.0;200.0;0.0;0.0;200.0;200.0;1309.6;1413.0;187.44556543167405;0.14313192229052693;1145.2967176566456;1473.9032823433542;6.548;7.065;0.9372278271583704;0.14313192229052693;5.726483588283228;7.369516411716772;175.0;185.0;20.503658210182884;0.11716376120104505;157.0277511702069;192.9722488297931;6.548;7.065;0.9372278271583704;0.14313192229052693;5.726483588283228;7.369516411716772;13.2;13.0;1.469693845669907;0.11134044285378084;11.911756544747849;14.48824345525215;13.096;14.13;1.8744556543167408;0.14313192229052693;11.452967176566457;14.739032823433543;175.0;185.0;20.503658210182884;0.11716376120104505;157.0277511702069;192.9722488297931;0.7430896479447475;0.7442240190028909;0.01942831303677701;0.02614531515882671;0.7260599807185031;0.760119315170992;0.27017330863444017;0.275;0.02125743914078104;0.07868075217431475;0.2515403416874705;0.2888062755814098;2.0652462311557787;1.9792964824120602;0.1722254778240928;0.08339222472649659;1.9142839438139334;2.216208518497624;5.333333333333333
1.6;0.8;2;200.0;200.0;0.0;0.0;200.0;200.0;1542.8;1654.0;233.92768113243886;0.15162540908247268;1337.7533468422369;1747.846653157763;7.713999999999999;8.27;1.1696384056621942;0.1516254090824727;6.688766734211184;8.739233265788814;197.4;199.0;2.727636339397171;0.013817813269489216;195.00912133306602;199.790878666934;7.713999999999999;8.27;1.1696384056621942;0.1516254090824727;6.688766734211184;8.739233265788814;14.4;14.0;1.4966629547095764;0.10393492741038725;13.08811707839457;15.711882921605431;15.427999999999997;16.54;2.3392768113243885;0.1516254090824727;13.377533468422367;17.478466531577627;197.4;199.0;2.727636339397171;0.013817813269489216;195.00912133306602;199.790878666934;0.7604638747540529;0.7574259724260891;0.017301061548776146;0.02275066853684747;0.7452988256693122;0.7756289238387936;0.259344602069519;0.2560874793326319;0.013134850354837531;0.050646322499192216;0.24783139810857904;0.27085780603045895;1.932603015075377;1.9168844221105528;0.028570539907610354;0.0147834499298326;1.9075598326755603;1.9576461974751938;8.000000000000002
1.6;0.9;2;200.0;200.0;0.0;0.0;200.0;200.0;1763.8;1906.0;269.4144762257589;0.15274661312266635;1527.6477994783872;1999.9522005216127;8.818999999999999;9.53;1.3470723811287946;0.15274661312266638;7.638238997391936;9.999761002608063;199.0;199.0;0.0;0.0;199.0;199.0;8.818999999999999;9.53;1.3470723811287946;0.15274661312266638;7.638238997391936;9.999761002608063;16.8;16.0;1.9390719429665315;0.11542094898610306;15.100328502327583;18.49967149767242;17.637999999999998;19.06;2.694144762257589;0.15274661312266638;15.276477994783871;19.999522005216125;199.0;199.0;0.0;0.0;199.0;199.0;0.7590236512133341;0.7598983170605463;0.02009686292211073;0.026477255208035972;0.741407974175027;0.7766393282516413;0.2629990090488984;0.26140388049762386;0.01899217302285487;0.07221385773101421;0.24635163540043825;0.27964638269735853;1.9113668341708538;1.9042211055276381;0.013538415890741647;0.007083107046070817;1.899499889421024;1.9232337789206837;16.000000000000004
1.6;1.0;2;200.0;200.0;0.0;0.0;200.0;200.0;2008.8;2192.0;307.08396245978065;0.1528693560632122;1739.6290389748553;2277.970961025145;10.044;10.96;1.5354198122989038;0.15286935606321223;8.698145194874277;11.389854805125724;199.0;199.0;0.0;0.0;199.0;199.0;10.044;10.96;1.5354198122989038;0.15286935606321223;8.698145194874277;11.389854805125724;18.6;19.0;2.244994432064365;0.12069862537980455;16.632175617591855;20.567824382408148;20.088;21.92;3.0708396245978076;0.15286935606321223;17.396290389748554;22.779709610251448;199.0;199.0;0.0;0.0;199.0;199.0;0.7508753555943232;0.7464275404442675;0.023460379024784504;0.031244039173739357;0.7303114267016104;0.7714392844870359;0.266537390736113;0.2689590796710228;0.02473382479997105;0.09279682948670766;0.24485723740636128;0.2882175440658647;1.8990552763819095;1.8898492462311558;0.015431354897476419;0.008125806072836554;1.8855290974359225;1.9125814553278966;nan
