n_vertices;n_edges;indegree_mean;indegree_max;outdegree_mean;outdegree_max;total_degree_mean;total_degree_max;avg_local_clustering;vertices_degree_ge_2;global_clustering;avg_shortest_path_length;closed_wedges;wedges;indegree_alpha;indegree_xmin;indegree_KS;indegree_LRT_exp_R;indegree_LRT_exp_p;indegree_LRT_log_R;indegree_LRT_log_p;indegree_LRT_trunc_R;indegree_LRT_trunc_p;seed;beta;gamma;dim
1000;3875;3.875;302;3.875;10;7.75;302;0.7498691489253393;971;0.17250255619136456;3.3775578091665572;19233.0;111494.0;2.287364585460198;6.0;0.031071457768719668;2.466174594961916;0.013656474990908996;-0.4388040952995021;0.6608034926560371;-0.7468563265623938;0.35259334100281137;29;1.5;0.6;2
1000;3303;3.303;95;3.303;10;6.606;95;0.6914519828830309;936;0.3484493648428075;5.8071504698747285;14730.0;42273.0;2.189410147694473;4.0;0.05260485899105244;1.3928797626989684;0.1636561530778048;-2.283713814449442;0.022388355641506062;-2.6400971607451527;0.0001252036326131467;30;1.5;0.6;2
1000;3711;3.711;318;3.711;10;7.422;318;0.7430344315362225;950;0.1644934895361068;3.442452417320267;18141.0;110284.0;2.1650145279763655;4.0;0.04130200309937668;2.38919875246611;0.016885165007820294;-1.046112730137753;0.29550898844350393;-1.0292353615962868;0.10401876896317008;31;1.5;0.6;2
1000;3461;3.461;127;3.461;11;6.922;127;0.707835653433114;969;0.2750298195914716;4.7648740794066144;14757.0;53656.0;2.4671902639392442;7.0;0.033435161488423515;2.3359915807720673;0.019491680335289113;-0.7262053997245486;0.46771286223109765;-1.1357830784302403;0.1771715558857332;32;1.5;0.6;2
1000;4752;4.752;768;4.752;13;9.504;768;0.7628776561304438;975;0.07671379074504145;2.4190052447623582;30621.0;399159.0;2.3338504114694194;7.0;0.04191171687572309;2.1860219419972466;0.028814000062641773;0.11595970373301528;0.9076844780490203;-0.07224454826539864;0.9273855362136421;33;1.5;0.6;2
1000;5047;5.047;748;5.047;13;10.094;748;0.8001027005872844;990;0.07197943444730077;2.3845812319757504;35196.0;488973.0;2.216393491761866;5.0;0.03008144958807657;3.355740453150909;0.0007915281474509145;0.06827628002076051;0.9455657058591989;-0.08042325125042404;0.890507124613026;34;1.5;0.6;2
1000;3682;3.682;478;3.682;13;7.364;478;0.7373021153732944;950;0.11209707400613111;3.1903724513463483;18393.0;164081.0;2.3422481659775056;5.0;0.02890634953835783;2.0298616312478264;0.0423706061404771;-0.2067904814184697;0.8361734902126225;-0.2684483815894608;0.7322488986703222;35;1.5;0.6;2
1000;3709;3.709;236;3.709;9;7.418;236;0.7162218333994312;955;0.22353947066180035;3.640407561447774;17517.0;78362.0;2.6106528240896134;10.0;0.02348090429841776;1.6184727965953296;0.10556074478672632;-0.2919359426032749;0.7703356016904899;-0.41601044844746454;0.5828928038246685;36;1.5;0.6;2
1000;3680;3.68;161;3.68;10;7.36;161;0.7197373258060912;948;0.2534793301001552;4.395367504436465;18450.0;72787.0;2.1801054171541683;4.0;0.029729505773681664;3.650142670047674;0.00026209469063532783;-1.0728446402569582;0.28334082801763194;-1.7069043327402267;0.055782364539473495;37;1.5;0.6;2
1000;3384;3.384;113;3.384;9;6.768;113;0.6987532771543655;960;0.2958331660712135;5.360904136953655;14739.0;49822.0;2.3420565396472606;5.0;0.02825126402741618;2.9358956289653886;0.003325862035257393;-1.01987391361052;0.3077882628140657;-1.545870138176145;0.07665083102828185;38;1.5;0.6;2
1000;3287;3.287;106;3.287;9;6.574;106;0.7021810051671116;947;0.30827034531391173;5.286101356033286;13989.0;45379.0;2.4695382292753427;7.0;0.03474752327523012;2.0523192095828713;0.04013865032830237;-0.8699843644314675;0.3843089489295586;-1.2941262600495236;0.1117319636206604;39;1.5;0.6;2
1000;3489;3.489;180;3.489;10;6.978;180;0.6976230937714658;932;0.26934129803035195;4.6693438522561515;16683.0;61940.0;2.4876232312892954;7.0;0.03573760912981916;2.395041154326302;0.016618499872495224;-0.3468924955174163;0.7286720847114018;-0.7209750840688872;0.3978114823082408;40;1.5;0.6;2
1000;2984;2.984;158;2.984;11;5.968;158;0.6945113574792129;934;0.27661240974176965;5.899791063616775;11301.0;40855.0;2.5466949758217203;5.0;0.042840604785461256;1.6976063484333608;0.0895820838354123;-0.7705855652525279;0.4409526198359197;-0.6764771370795684;0.2397407139937029;41;1.5;0.6;2
